papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_18_0.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 2278
Session id                    : 26828
Parent process id             : 2277
Num. of threads               : 1
Start                         : Thu Nov 14 07:51:12 2019
Finish                        : Thu Nov 14 07:56:59 2019
7960             [PROCESS] Memory resident max KB
528              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4124             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
347121594        [PROCESS] Wallclock usecs
347121071        Real usecs
1108019595337    Real cycles
347119133        Virtual usecs
1596748007200    Virtual cycles
5507002093982    PAPI_TOT_INS
1841673448840    PAPI_LST_INS
48092236665      PAPI_BR_INS
1542025382693    PAPI_LD_INS
299648066147     PAPI_SR_INS
1572984754813    PAPI_TOT_CYC
92343784675      PAPI_RES_STL
35742297946      PAPI_L1_DCM
8888182          PAPI_L1_ICM
181651           PAPI_TLB_DM
941991           PAPI_TLB_IM
52072226490      PAPI_L2_DCM
6277505          PAPI_L2_ICM
577474305        PAPI_STL_ICY
945646849537     PAPI_FUL_ICY
38007574240      PAPI_BR_CN
50020060         PAPI_BR_MSP
17204467538      PAPI_L2_DCA
8888182          PAPI_L2_ICA

1                [LABEL] s000
1                [s000] Measurements
16108438374      [s000] Real cycles
90538302632      [s000] PAPI_TOT_INS
33412791003      [s000] PAPI_LST_INS
360424877        [s000] PAPI_BR_INS
26655501719      [s000] PAPI_LD_INS
6757289284       [s000] PAPI_SR_INS
22793042441      [s000] PAPI_TOT_CYC
33107890         [s000] PAPI_RES_STL
798783546        [s000] PAPI_L1_DCM
52306            [s000] PAPI_L1_ICM
183              [s000] PAPI_TLB_DM
232              [s000] PAPI_TLB_IM
1064042981       [s000] PAPI_L2_DCM
51418            [s000] PAPI_L2_ICM
9364612          [s000] PAPI_STL_ICY
15717027150      [s000] PAPI_FUL_ICY
359016240        [s000] PAPI_BR_CN
599316           [s000] PAPI_BR_MSP
406476099        [s000] PAPI_L2_DCA
52306            [s000] PAPI_L2_ICA

2                [LABEL] s111
1                [s111] Measurements
13709181604      [s111] Real cycles
77048297462      [s111] PAPI_TOT_INS
19898154727      [s111] PAPI_LST_INS
182634687        [s111] PAPI_BR_INS
16513259229      [s111] PAPI_LD_INS
3384895498       [s111] PAPI_SR_INS
19506840094      [s111] PAPI_TOT_CYC
67790679         [s111] PAPI_RES_STL
799581648        [s111] PAPI_L1_DCM
63022            [s111] PAPI_L1_ICM
238              [s111] PAPI_TLB_DM
13               [s111] PAPI_TLB_IM
1048740216       [s111] PAPI_L2_DCM
62934            [s111] PAPI_L2_ICM
6531627          [s111] PAPI_STL_ICY
12667995286      [s111] PAPI_FUL_ICY
179527951        [s111] PAPI_BR_CN
398766           [s111] PAPI_BR_MSP
19138331         [s111] PAPI_L2_DCA
63022            [s111] PAPI_L2_ICA

3                [LABEL] s1111
1                [s1111] Measurements
46292336847      [s1111] Real cycles
241511877121     [s1111] PAPI_TOT_INS
71026100393      [s1111] PAPI_LST_INS
182354833        [s1111] PAPI_BR_INS
67642507050      [s1111] PAPI_LD_INS
3383593343       [s1111] PAPI_SR_INS
65668995719      [s1111] PAPI_TOT_CYC
141787776        [s1111] PAPI_RES_STL
1000903467       [s1111] PAPI_L1_DCM
