papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_9_1.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5858
Session id                    : 26828
Parent process id             : 5857
Num. of threads               : 1
Start                         : Wed Nov 13 23:35:30 2019
Finish                        : Wed Nov 13 23:41:06 2019
7732             [PROCESS] Memory resident max KB
316              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4148             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
335495468        [PROCESS] Wallclock usecs
335494941        Real usecs
1070907951419    Real cycles
335493932        Virtual usecs
1543272078000    Virtual cycles
5307296403888    PAPI_TOT_INS
1848089118251    PAPI_LST_INS
27665946436      PAPI_BR_INS
1552093715492    PAPI_LD_INS
295995402759     PAPI_SR_INS
1519430298529    PAPI_TOT_CYC
157974584473     PAPI_RES_STL
66382961849      PAPI_L1_DCM
4151282          PAPI_L1_ICM
69013            PAPI_TLB_DM
347814           PAPI_TLB_IM
149562173731     PAPI_L2_DCM
3477565          PAPI_L2_ICM
621272236        PAPI_STL_ICY
884499840215     PAPI_FUL_ICY
27560950013      PAPI_BR_CN
38131860         PAPI_BR_MSP
39437846303      PAPI_L2_DCA
4151282          PAPI_L2_ICA

1                [LABEL] s173
1                [s173] Measurements
60108219238      [s173] Real cycles
338742515246     [s173] PAPI_TOT_INS
118939224682     [s173] PAPI_LST_INS
1791476404       [s173] PAPI_BR_INS
101159685414     [s173] PAPI_LD_INS
17779539268      [s173] PAPI_SR_INS
85179216452      [s173] PAPI_TOT_CYC
202031863        [s173] PAPI_RES_STL
3005337460       [s173] PAPI_L1_DCM
134179           [s173] PAPI_L1_ICM
28               [s173] PAPI_TLB_DM
29525            [s173] PAPI_TLB_IM
2032929390       [s173] PAPI_L2_DCM
85424            [s173] PAPI_L2_ICM
27807508         [s173] PAPI_STL_ICY
55279744620      [s173] PAPI_FUL_ICY
1786033449       [s173] PAPI_BR_CN
1635097          [s173] PAPI_BR_MSP
1024522774       [s173] PAPI_L2_DCA
134179           [s173] PAPI_L2_ICA

2                [LABEL] s174
1                [s174] Measurements
60090792530      [s174] Real cycles
339811434457     [s174] PAPI_TOT_INS
119171444823     [s174] PAPI_LST_INS
1783272677       [s174] PAPI_BR_INS
101446780454     [s174] PAPI_LD_INS
17724664369      [s174] PAPI_SR_INS
85251140082      [s174] PAPI_TOT_CYC
213562022        [s174] PAPI_RES_STL
3006060487       [s174] PAPI_L1_DCM
115808           [s174] PAPI_L1_ICM
37               [s174] PAPI_TLB_DM
194              [s174] PAPI_TLB_IM
2038834445       [s174] PAPI_L2_DCM
56748            [s174] PAPI_L2_ICM
29622234         [s174] PAPI_STL_ICY
60520329847      [s174] PAPI_FUL_ICY
1784895459       [s174] PAPI_BR_CN
2711827          [s174] PAPI_BR_MSP
1023978382       [s174] PAPI_L2_DCA
115808           [s174] PAPI_L2_ICA

3                [LABEL] s175
1                [s175] Measurements
20424402726      [s175] Real cycles
70210360998      [s175] PAPI_TOT_INS
35204806236      [s175] PAPI_LST_INS
3185135677       [s175] PAPI_BR_INS
28727093977      [s175] PAPI_LD_INS
6477712259       [s175] PAPI_SR_INS
28907030869      [s175] PAPI_TOT_CYC
8210890592       [s175] PAPI_RES_STL
399278734        [s175] PAPI_L1_DCM
102223           [s175] PAPI_L1_ICM
66               [s175] PAPI_TLB_DM
4484             [s175] PAPI_TLB_IM
488492299        [s175] PAPI_L2_DCM
44312            [s175] PAPI_L2_ICM
11310994         [s175] PAPI_STL_ICY
12884001404      [s175] PAPI_FUL_ICY
3196525648       [s175] PAPI_BR_CN
194935           [s175] PAPI_BR_MSP
7055403          [s175] PAPI_L2_DCA
102223           [s175] PAPI_L2_ICA

4                [LABEL] s176
1                [s176] Measurements
15968744113      [s176] Real cycles
90019403946      [s176] PAPI_TOT_INS
32043104840      [s176] PAPI_LST_INS
343450225        [s176] PAPI_BR_INS
28738896922      [s176] PAPI_LD_INS
3304207918       [s176] PAPI_SR_INS
22708616970      [s176] PAPI_TOT_CYC
100361688        [s176] PAPI_RES_STL
385287966        [s176] PAPI_L1_DCM
33512            [s176] PAPI_L1_ICM
100              [s176] PAPI_TLB_DM
204              [s176] PAPI_TLB_IM
206514723        [s176] PAPI_L2_DCM
11354            [s176] PAPI_L2_ICM
7509283          [s176] PAPI_STL_ICY
15688199143      [s176] PAPI_FUL_ICY
343993789        [s176] PAPI_BR_CN
612788           [s176] PAPI_BR_MSP
8032877          [s176] PAPI_L2_DCA
33512            [s176] PAPI_L2_ICA

5                [LABEL] s211
1                [s211] Measurements
31324938181      [s211] Real cycles
170870313881     [s211] PAPI_TOT_INS
52700447715      [s211] PAPI_LST_INS
355254240        [s211] PAPI_BR_INS
45830133886      [s211] PAPI_LD_INS
6870313829       [s211] PAPI_SR_INS
44393490986      [s211] PAPI_TOT_CYC
155819115        [s211] PAPI_RES_STL
997636655        [s211] PAPI_L1_DCM
184087           [s211] PAPI_L1_ICM
28               [s211] PAPI_TLB_DM
10               [s211] PAPI_TLB_IM
2132538703       [s211] PAPI_L2_DCM
188640           [s211] PAPI_L2_ICM
35019128         [s211] PAPI_STL_ICY
27367772810      [s211] PAPI_FUL_ICY
355822733        [s211] PAPI_BR_CN
309862           [s211] PAPI_BR_MSP
226234525        [s211] PAPI_L2_DCA
184087           [s211] PAPI_L2_ICA

