papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_9_4.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5647
Session id                    : 26828
Parent process id             : 5646
Num. of threads               : 1
Start                         : Wed Nov 13 22:33:52 2019
Finish                        : Wed Nov 13 22:41:37 2019
8056             [PROCESS] Memory resident max KB
316              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4348             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
465164705        [PROCESS] Wallclock usecs
465164173        Real usecs
1484815393935    Real cycles
465162168        Virtual usecs
2139745968200    Virtual cycles
6646372781640    PAPI_TOT_INS
2380447854640    PAPI_LST_INS
69831128548      PAPI_BR_INS
1973465022129    PAPI_LD_INS
406982832511     PAPI_SR_INS
2106585204646    PAPI_TOT_CYC
368455903828     PAPI_RES_STL
46172398595      PAPI_L1_DCM
2654978          PAPI_L1_ICM
744245           PAPI_TLB_DM
2889570          PAPI_TLB_IM
63132444561      PAPI_L2_DCM
1937555          PAPI_L2_ICM
460448717        PAPI_STL_ICY
1105915706978    PAPI_FUL_ICY
54238281414      PAPI_BR_CN
27096337         PAPI_BR_MSP
6909299464       PAPI_L2_DCA
2654978          PAPI_L2_ICA

1                [LABEL] s423
1                [s423] Measurements
46145553452      [s423] Real cycles
260106008312     [s423] PAPI_TOT_INS
95110382294      [s423] PAPI_LST_INS
1428155757       [s423] PAPI_BR_INS
80892411837      [s423] PAPI_LD_INS
14217970457      [s423] PAPI_SR_INS
65434003853      [s423] PAPI_TOT_CYC
135624869        [s423] PAPI_RES_STL
1604968991       [s423] PAPI_L1_DCM
206568           [s423] PAPI_L1_ICM
320325           [s423] PAPI_TLB_DM
3496             [s423] PAPI_TLB_IM
1780710880       [s423] PAPI_L2_DCM
97189            [s423] PAPI_L2_ICM
31250506         [s423] PAPI_STL_ICY
47035726183      [s423] PAPI_FUL_ICY
1422751730       [s423] PAPI_BR_CN
1543807          [s423] PAPI_BR_MSP
23714365         [s423] PAPI_L2_DCA
206568           [s423] PAPI_L2_ICA

2                [LABEL] s424
1                [s424] Measurements
48029805630      [s424] Real cycles
271749228544     [s424] PAPI_TOT_INS
95074963415      [s424] PAPI_LST_INS
1422528113       [s424] PAPI_BR_INS
80881907195      [s424] PAPI_LD_INS
14193056220      [s424] PAPI_SR_INS
68293971703      [s424] PAPI_TOT_CYC
97998871         [s424] PAPI_RES_STL
1599272786       [s424] PAPI_L1_DCM
78846            [s424] PAPI_L1_ICM
3064             [s424] PAPI_TLB_DM
164715           [s424] PAPI_TLB_IM
1799309461       [s424] PAPI_L2_DCM
34158            [s424] PAPI_L2_ICM
16769096         [s424] PAPI_STL_ICY
44260791755      [s424] PAPI_FUL_ICY
1425427789       [s424] PAPI_BR_CN
665418           [s424] PAPI_BR_MSP
799755781        [s424] PAPI_L2_DCA
78846            [s424] PAPI_L2_ICA

3                [LABEL] s431
1                [s431] Measurements
119779890166     [s431] Real cycles
678997833463     [s431] PAPI_TOT_INS
238598679612     [s431] PAPI_LST_INS
3569672380       [s431] PAPI_BR_INS
202982140143     [s431] PAPI_LD_INS
35616539469      [s431] PAPI_SR_INS
170497305671     [s431] PAPI_TOT_CYC
167277629        [s431] PAPI_RES_STL
3998569773       [s431] PAPI_L1_DCM
148078           [s431] PAPI_L1_ICM
-453             [s431] PAPI_TLB_DM
35718            [s431] PAPI_TLB_IM
4183873954       [s431] PAPI_L2_DCM
54873            [s431] PAPI_L2_ICM
31565709         [s431] PAPI_STL_ICY
117160816809     [s431] PAPI_FUL_ICY
3551533708       [s431] PAPI_BR_CN
2908425          [s431] PAPI_BR_MSP
50842936         [s431] PAPI_L2_DCA
148078           [s431] PAPI_L2_ICA

4                [LABEL] s441
1                [s441] Measurements
24675936050      [s441] Real cycles
138882538730     [s441] PAPI_TOT_INS
37613277933      [s441] PAPI_LST_INS
9921154232       [s441] PAPI_BR_INS
34056954795      [s441] PAPI_LD_INS
3556323138       [s441] PAPI_SR_INS
34270314206      [s441] PAPI_TOT_CYC
29848325         [s441] PAPI_RES_STL
668101787        [s441] PAPI_L1_DCM
117082           [s441] PAPI_L1_ICM
260539           [s441] PAPI_TLB_DM
19737            [s441] PAPI_TLB_IM
1232452719       [s441] PAPI_L2_DCM
111063           [s441] PAPI_L2_ICM
10015648         [s441] PAPI_STL_ICY
22893819051      [s441] PAPI_FUL_ICY
7786024887       [s441] PAPI_BR_CN
1547958          [s441] PAPI_BR_MSP
6558719          [s441] PAPI_L2_DCA
117082           [s441] PAPI_L2_ICA

5                [LABEL] s451
1                [s451] Measurements
10585465166      [s451] Real cycles
41480365565      [s451] PAPI_TOT_INS
19025672303      [s451] PAPI_LST_INS
7798772634       [s451] PAPI_BR_INS
15267104209      [s451] PAPI_LD_INS
3758568094       [s451] PAPI_SR_INS
15129310695      [s451] PAPI_TOT_CYC
2308328311       [s451] PAPI_RES_STL
120471242        [s451] PAPI_L1_DCM
27369            [s451] PAPI_L1_ICM
450              [s451] PAPI_TLB_DM
25723            [s451] PAPI_TLB_IM
235730182        [s451] PAPI_L2_DCM
20667            [s451] PAPI_L2_ICM
7198033          [s451] PAPI_STL_ICY
8161413017       [s451] PAPI_FUL_ICY
3935926119       [s451] PAPI_BR_CN
107369           [s451] PAPI_BR_MSP
53730347         [s451] PAPI_L2_DCA
27369            [s451] PAPI_L2_ICA

6                [LABEL] s452
1                [s452] Measurements
56891964300      [s452] Real cycles
309664292966     [s452] PAPI_TOT_INS
96399610551      [s452] PAPI_LST_INS
1487427408       [s452] PAPI_BR_INS
82012078966      [s452] PAPI_LD_INS
14387531585      [s452] PAPI_SR_INS
80549507876      [s452] PAPI_TOT_CYC
98054266         [s452] PAPI_RES_STL
2395054379       [s452] PAPI_L1_DCM
86377            [s452] PAPI_L1_ICM
109              [s452] PAPI_TLB_DM
5807             [s452] PAPI_TLB_IM
4353993607       [s452] PAPI_L2_DCM
19689            [s452] PAPI_L2_ICM
8527955          [s452] PAPI_STL_ICY
54410443957      [s452] PAPI_FUL_ICY
1426832369       [s452] PAPI_BR_CN
613781           [s452] PAPI_BR_MSP
892805255        [s452] PAPI_L2_DCA
86377            [s452] PAPI_L2_ICA

7                [LABEL] s453
1                [s453] Measurements
45020313891      [s453] Real cycles
111030076229     [s453] PAPI_TOT_INS
53899467065      [s453] PAPI_LST_INS
645737469        [s453] PAPI_BR_INS
40615675166      [s453] PAPI_LD_INS
13283791899      [s453] PAPI_SR_INS
64036914029      [s453] PAPI_TOT_CYC
29711362311      [s453] PAPI_RES_STL
801138082        [s453] PAPI_L1_DCM
106214           [s453] PAPI_L1_ICM
403              [s453] PAPI_TLB_DM
876              [s453] PAPI_TLB_IM
873340961        [s453] PAPI_L2_DCM
20496            [s453] PAPI_L2_ICM
10643277         [s453] PAPI_STL_ICY
19063508361      [s453] PAPI_FUL_ICY
711600559        [s453] PAPI_BR_CN
334979           [s453] PAPI_BR_MSP
402154584        [s453] PAPI_L2_DCA
106214           [s453] PAPI_L2_ICA

8                [LABEL] s471
1                [s471] Measurements
17099032313      [s471] Real cycles
92335035076      [s471] PAPI_TOT_INS
32874173682      [s471] PAPI_LST_INS
3423366192       [s471] PAPI_BR_INS
26072580242      [s471] PAPI_LD_INS
6801593440       [s471] PAPI_SR_INS
24097055037      [s471] PAPI_TOT_CYC
374257579        [s471] PAPI_RES_STL
495941588        [s471] PAPI_L1_DCM
43300            [s471] PAPI_L1_ICM
9598             [s471] PAPI_TLB_DM
25976            [s471] PAPI_TLB_IM
1076844040       [s471] PAPI_L2_DCM
44030            [s471] PAPI_L2_ICM
3466836          [s471] PAPI_STL_ICY
14726108443      [s471] PAPI_FUL_ICY
136485783        [s471] PAPI_BR_CN
119600           [s471] PAPI_BR_MSP
105344379        [s471] PAPI_L2_DCA
43300            [s471] PAPI_L2_ICA

9                [LABEL] s481
1                [s481] Measurements
19783512924      [s481] Real cycles
111886963909     [s481] PAPI_TOT_INS
33192146811      [s481] PAPI_LST_INS
3490210134       [s481] PAPI_BR_INS
29905935058      [s481] PAPI_LD_INS
3286211753       [s481] PAPI_SR_INS
28237060673      [s481] PAPI_TOT_CYC
37770623         [s481] PAPI_RES_STL
804028459        [s481] PAPI_L1_DCM
101066           [s481] PAPI_L1_ICM
91535            [s481] PAPI_TLB_DM
1024             [s481] PAPI_TLB_IM
1669952254       [s481] PAPI_L2_DCM
102489           [s481] PAPI_L2_ICM
9526547          [s481] PAPI_STL_ICY
19102586303      [s481] PAPI_FUL_ICY
3573120876       [s481] PAPI_BR_CN
378332           [s481] PAPI_BR_MSP
20454345         [s481] PAPI_L2_DCA
101066           [s481] PAPI_L2_ICA

10               [LABEL] s491
1                [s491] Measurements
17548367255      [s491] Real cycles
99153675386      [s491] PAPI_TOT_INS
33562664762      [s491] PAPI_LST_INS
442452871        [s491] PAPI_BR_INS
29733482983      [s491] PAPI_LD_INS
3829181779       [s491] PAPI_SR_INS
24795146613      [s491] PAPI_TOT_CYC
35700969         [s491] PAPI_RES_STL
994443008        [s491] PAPI_L1_DCM
21538            [s491] PAPI_L1_ICM
33               [s491] PAPI_TLB_DM
43745            [s491] PAPI_TLB_IM
2239638396       [s491] PAPI_L2_DCM
20993            [s491] PAPI_L2_ICM
3366992          [s491] PAPI_STL_ICY
15765738100      [s491] PAPI_FUL_ICY
357611117        [s491] PAPI_BR_CN
237966           [s491] PAPI_BR_MSP
