Loop 	Time(sec) 	Checksum
 s256	     1.153	130176.000000
 s257	     1.183	163072.000000
 s258	     0.096	14.652780
 s261	     9.687	261013.984375
 s271	    24.753	689788.562500
 s272	     1.795	64000.000000
 s273	    12.196	99055.859375
 s274	    12.326	3201031680.000000
 s275	     1.260	65536.000000
s2275	    12.554	65536.000000
 s276	    23.741	689788.562500
s1279	     1.622	689810.437500
s2710	     7.531	96003.281250
s2711	    26.905	689788.562500
s2712	    30.365	289747.562500
 s281	     6.967	32000.000000
s1281	    40.926	inf
 s291	     8.227	32000.000000
 s292	     5.502	31953.501953
 s293	     5.086	32000.000000
s2101	     0.838	1704092.000000
s2102	     6.422	256.000000
s2111	    18.187	34544940.000000
 s311	    63.337	10.950721
s31111	     9.146	10.950721
 s312	    63.328	1.030518
 s313	    31.711	1.644725
 s314	     8.100	1.000000
 s315	     1.876	54857.000000
 s316	    14.354	0.000031
