papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_3_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5326
Session id                    : 26828
Parent process id             : 5325
Num. of threads               : 1
Start                         : Thu Nov 14 15:16:57 2019
Finish                        : Thu Nov 14 15:24:29 2019
7776             [PROCESS] Memory resident max KB
176              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4192             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
452640775        [PROCESS] Wallclock usecs
452640231        Real usecs
1444838491351    Real cycles
452637986        Virtual usecs
2082134731000    Virtual cycles
5458218500288    PAPI_TOT_INS
2133432963774    PAPI_LST_INS
217023121522     PAPI_BR_INS
1761491068177    PAPI_LD_INS
371941895597     PAPI_SR_INS
2050709286953    PAPI_TOT_CYC
577942841581     PAPI_RES_STL
42927848029      PAPI_L1_DCM
2343768          PAPI_L1_ICM
1520904          PAPI_TLB_DM
1684065          PAPI_TLB_IM
76618959589      PAPI_L2_DCM
1897848          PAPI_L2_ICM
586800756        PAPI_STL_ICY
895897054575     PAPI_FUL_ICY
200444499751     PAPI_BR_CN
54162255         PAPI_BR_MSP
17417837016      PAPI_L2_DCA
2343768          PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3862530833       [s256] Real cycles
12637069126      [s256] PAPI_TOT_INS
4181440868       [s256] PAPI_LST_INS
91541240         [s256] PAPI_BR_INS
3579584784       [s256] PAPI_LD_INS
601856084        [s256] PAPI_SR_INS
5408517607       [s256] PAPI_TOT_CYC
1969901704       [s256] PAPI_RES_STL
525153935        [s256] PAPI_L1_DCM
5354             [s256] PAPI_L1_ICM
4                [s256] PAPI_TLB_DM
0                [s256] PAPI_TLB_IM
1714060659       [s256] PAPI_L2_DCM
4569             [s256] PAPI_L2_ICM
6197293          [s256] PAPI_STL_ICY
2203684432       [s256] PAPI_FUL_ICY
88213984         [s256] PAPI_BR_CN
1005768          [s256] PAPI_BR_MSP
525854778        [s256] PAPI_L2_DCA
5354             [s256] PAPI_L2_ICA

2                [LABEL] s257
1                [s257] Measurements
4064532902       [s257] Real cycles
12398262506      [s257] PAPI_TOT_INS
4172676111       [s257] PAPI_LST_INS
90910737         [s257] PAPI_BR_INS
3570506757       [s257] PAPI_LD_INS
602169354        [s257] PAPI_SR_INS
5781411987       [s257] PAPI_TOT_CYC
2341482697       [s257] PAPI_RES_STL
