papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_8_3.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 4541
Session id                    : 26828
Parent process id             : 4539
Num. of threads               : 1
Start                         : Thu Nov 14 12:57:51 2019
Finish                        : Thu Nov 14 13:04:22 2019
7956             [PROCESS] Memory resident max KB
292              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4104             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
390257586        [PROCESS] Wallclock usecs
390257061        Real usecs
1245709859902    Real cycles
390254889        Virtual usecs
1795172484800    Virtual cycles
3892984276953    PAPI_TOT_INS
1456100143417    PAPI_LST_INS
47071465849      PAPI_BR_INS
1187777307022    PAPI_LD_INS
268322836395     PAPI_SR_INS
1772354941810    PAPI_TOT_CYC
194400099137     PAPI_RES_STL
25347484971      PAPI_L1_DCM
3960549          PAPI_L1_ICM
444369           PAPI_TLB_DM
448076           PAPI_TLB_IM
29607806783      PAPI_L2_DCM
3077302          PAPI_L2_ICM
282229917240     PAPI_STL_ICY
798380007810     PAPI_FUL_ICY
46979999971      PAPI_BR_CN
30010603         PAPI_BR_MSP
4645242364       PAPI_L2_DCA
3960549          PAPI_L2_ICA

1                [LABEL] s317
1                [s317] Measurements
396377172023     [s317] Real cycles
37033850140      [s317] PAPI_TOT_INS
