papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_16_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5692
Session id                    : 26828
Parent process id             : 5691
Num. of threads               : 1
Start                         : Wed Nov 13 22:49:22 2019
Finish                        : Wed Nov 13 22:56:44 2019
7828             [PROCESS] Memory resident max KB
480              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4256             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
442170223        [PROCESS] Wallclock usecs
442169651        Real usecs
1411416309709    Real cycles
442158790        Virtual usecs
2033930429400    Virtual cycles
5299387745680    PAPI_TOT_INS
1878765614401    PAPI_LST_INS
153945362212     PAPI_BR_INS
1570246465603    PAPI_LD_INS
308519148798     PAPI_SR_INS
2002753978888    PAPI_TOT_CYC
571642386980     PAPI_RES_STL
42013795500      PAPI_L1_DCM
4752845          PAPI_L1_ICM
249199           PAPI_TLB_DM
1047992          PAPI_TLB_IM
76992497708      PAPI_L2_DCM
4278795          PAPI_L2_ICM
697906228        PAPI_STL_ICY
873470960736     PAPI_FUL_ICY
138121905824     PAPI_BR_CN
13811893         PAPI_BR_MSP
16686459285      PAPI_L2_DCA
4752845          PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3819328861       [s256] Real cycles
12363520508      [s256] PAPI_TOT_INS
3955614311       [s256] PAPI_LST_INS
36551345         [s256] PAPI_BR_INS
3410113407       [s256] PAPI_LD_INS
545500904        [s256] PAPI_SR_INS
5324724518       [s256] PAPI_TOT_CYC
1922178529       [s256] PAPI_RES_STL
524903029        [s256] PAPI_L1_DCM
22169            [s256] PAPI_L1_ICM
0                [s256] PAPI_TLB_DM
