papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_22_3.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 7190
Session id                    : 26828
Parent process id             : 7189
Num. of threads               : 1
Start                         : Thu Nov 14 19:16:54 2019
Finish                        : Thu Nov 14 19:23:37 2019
8116             [PROCESS] Memory resident max KB
624              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4272             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
403078839        [PROCESS] Wallclock usecs
403078311        Real usecs
1286635552954    Real cycles
403076605        Virtual usecs
1854152378400    Virtual cycles
3866387231670    PAPI_TOT_INS
1412038266096    PAPI_LST_INS
36277407276      PAPI_BR_INS
1154788451515    PAPI_LD_INS
257249814581     PAPI_SR_INS
1824717286359    PAPI_TOT_CYC
189691962043     PAPI_RES_STL
25400579962      PAPI_L1_DCM
10348751         PAPI_L1_ICM
82765            PAPI_TLB_DM
153955           PAPI_TLB_IM
31314065038      PAPI_L2_DCM
7570751          PAPI_L2_ICM
282150242433     PAPI_STL_ICY
799567234375     PAPI_FUL_ICY
36155519311      PAPI_BR_CN
33621255         PAPI_BR_MSP
8074801991       PAPI_L2_DCA
10348751         PAPI_L2_ICA

1                [LABEL] s317
1                [s317] Measurements
397148313047     [s317] Real cycles
33781284369      [s317] PAPI_TOT_INS
25426201079      [s317] PAPI_LST_INS
370331822        [s317] PAPI_BR_INS
17068665685      [s317] PAPI_LD_INS
8357535394       [s317] PAPI_SR_INS
562215299627     [s317] PAPI_TOT_CYC
36980966863      [s317] PAPI_RES_STL
137322           [s317] PAPI_L1_DCM
867696           [s317] PAPI_L1_ICM
745              [s317] PAPI_TLB_DM
4811             [s317] PAPI_TLB_IM
102439           [s317] PAPI_L2_DCM
60277            [s317] PAPI_L2_ICM
282370372915     [s317] PAPI_STL_ICY
114390516851     [s317] PAPI_FUL_ICY
367900306        [s317] PAPI_BR_CN
231158           [s317] PAPI_BR_MSP
1024955          [s317] PAPI_L2_DCA
867696           [s317] PAPI_L2_ICA

2                [LABEL] s319
1                [s319] Measurements
82709477821      [s319] Real cycles
356655721439     [s319] PAPI_TOT_INS
128804999031     [s319] PAPI_LST_INS
294288630        [s319] PAPI_BR_INS
102989884158     [s319] PAPI_LD_INS
25815114873      [s319] PAPI_SR_INS
117323295913     [s319] PAPI_TOT_CYC
19318516285      [s319] PAPI_RES_STL
2003958856       [s319] PAPI_L1_DCM
652104           [s319] PAPI_L1_ICM
19               [s319] PAPI_TLB_DM
74490            [s319] PAPI_TLB_IM
4152056947       [s319] PAPI_L2_DCM
654873           [s319] PAPI_L2_ICM
67574194         [s319] PAPI_STL_ICY
62307732754      [s319] PAPI_FUL_ICY
293866483        [s319] PAPI_BR_CN
566395           [s319] PAPI_BR_MSP
739417380        [s319] PAPI_L2_DCA
652104           [s319] PAPI_L2_ICA

3                [LABEL] s3110
1                [s3110] Measurements
6406518930       [s3110] Real cycles
32402816912      [s3110] PAPI_TOT_INS
11568246693      [s3110] PAPI_LST_INS
2863158324       [s3110] PAPI_BR_INS
11259238237      [s3110] PAPI_LD_INS
309008456        [s3110] PAPI_SR_INS
9210842366       [s3110] PAPI_TOT_CYC
79100422         [s3110] PAPI_RES_STL
159034769        [s3110] PAPI_L1_DCM
10020            [s3110] PAPI_L1_ICM
7                [s3110] PAPI_TLB_DM
416              [s3110] PAPI_TLB_IM
139301568        [s3110] PAPI_L2_DCM
14079            [s3110] PAPI_L2_ICM
10671506         [s3110] PAPI_STL_ICY
5828728525       [s3110] PAPI_FUL_ICY
2792362949       [s3110] PAPI_BR_CN
9826886          [s3110] PAPI_BR_MSP
2770338          [s3110] PAPI_L2_DCA
10020            [s3110] PAPI_L2_ICA

4                [LABEL] s13110
1                [s13110] Measurements
6391815458       [s13110] Real cycles
31610736088      [s13110] PAPI_TOT_INS
11310929891      [s13110] PAPI_LST_INS
2826410900       [s13110] PAPI_BR_INS
10913815053      [s13110] PAPI_LD_INS
397114838        [s13110] PAPI_SR_INS
8960185771       [s13110] PAPI_TOT_CYC
172043210        [s13110] PAPI_RES_STL
157604664        [s13110] PAPI_L1_DCM
14851            [s13110] PAPI_L1_ICM
0                [s13110] PAPI_TLB_DM
341              [s13110] PAPI_TLB_IM
133100769        [s13110] PAPI_L2_DCM
4170             [s13110] PAPI_L2_ICM
-582991947       [s13110] PAPI_STL_ICY
5317845098       [s13110] PAPI_FUL_ICY
2869075073       [s13110] PAPI_BR_CN
10029454         [s13110] PAPI_BR_MSP
3119976          [s13110] PAPI_L2_DCA
14851            [s13110] PAPI_L2_ICA

5                [LABEL] s3111
1                [s3111] Measurements
10131112946      [s3111] Real cycles
29094812868      [s3111] PAPI_TOT_INS
9951382407       [s3111] PAPI_LST_INS
1662750574       [s3111] PAPI_BR_INS
8267179935       [s3111] PAPI_LD_INS
1684202472       [s3111] PAPI_SR_INS
14469584735      [s3111] PAPI_TOT_CYC
5968303294       [s3111] PAPI_RES_STL
100647624        [s3111] PAPI_L1_DCM
15026            [s3111] PAPI_L1_ICM
0                [s3111] PAPI_TLB_DM
0                [s3111] PAPI_TLB_IM
16819930         [s3111] PAPI_L2_DCM
18792            [s3111] PAPI_L2_ICM
597308096        [s3111] PAPI_STL_ICY
5267190994       [s3111] PAPI_FUL_ICY
1656548920       [s3111] PAPI_BR_CN
144087           [s3111] PAPI_BR_MSP
24360840         [s3111] PAPI_L2_DCA
15026            [s3111] PAPI_L2_ICA

6                [LABEL] s3112
1                [s3112] Measurements
20389784490      [s3112] Real cycles
51595812702      [s3112] PAPI_TOT_INS
22974649160      [s3112] PAPI_LST_INS
146820128        [s3112] PAPI_BR_INS
16429777630      [s3112] PAPI_LD_INS
6544871530       [s3112] PAPI_SR_INS
28917580255      [s3112] PAPI_TOT_CYC
13895250414      [s3112] PAPI_RES_STL
399759427        [s3112] PAPI_L1_DCM
62264            [s3112] PAPI_L1_ICM
14               [s3112] PAPI_TLB_DM
29               [s3112] PAPI_TLB_IM
466350027        [s3112] PAPI_L2_DCM
60792            [s3112] PAPI_L2_ICM
6982073          [s3112] PAPI_STL_ICY
8333674502       [s3112] PAPI_FUL_ICY
146744543        [s3112] PAPI_BR_CN
189658           [s3112] PAPI_BR_MSP
202801910        [s3112] PAPI_L2_DCA
62264            [s3112] PAPI_L2_ICA

7                [LABEL] s3113
1                [s3113] Measurements
25184793356      [s3113] Real cycles
130587221153     [s3113] PAPI_TOT_INS
53544013060      [s3113] PAPI_LST_INS
13378337422      [s3113] PAPI_BR_INS
53063558788      [s3113] PAPI_LD_INS
480454272        [s3113] PAPI_SR_INS
35823585700      [s3113] PAPI_TOT_CYC
10469062         [s3113] PAPI_RES_STL
802445962        [s3113] PAPI_L1_DCM
21411            [s3113] PAPI_L1_ICM
101              [s3113] PAPI_TLB_DM
307              [s3113] PAPI_TLB_IM
