papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_19_3.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5155
Session id                    : 26828
Parent process id             : 5154
Num. of threads               : 1
Start                         : Wed Nov 13 20:20:07 2019
Finish                        : Wed Nov 13 20:26:48 2019
8204             [PROCESS] Memory resident max KB
552              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4356             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
400397427        [PROCESS] Wallclock usecs
400396888        Real usecs
1278076299823    Real cycles
400395941        Virtual usecs
1841821324000    Virtual cycles
3868818367246    PAPI_TOT_INS
1415407059099    PAPI_LST_INS
37105206743      PAPI_BR_INS
1157845669220    PAPI_LD_INS
257561389879     PAPI_SR_INS
1814400403281    PAPI_TOT_CYC
188872061117     PAPI_RES_STL
25346203516      PAPI_L1_DCM
8239523          PAPI_L1_ICM
449669           PAPI_TLB_DM
1050377          PAPI_TLB_IM
30557781225      PAPI_L2_DCM
4498288          PAPI_L2_ICM
282825060267     PAPI_STL_ICY
797858567234     PAPI_FUL_ICY
37117576435      PAPI_BR_CN
32540473         PAPI_BR_MSP
6406673455       PAPI_L2_DCA
8239523          PAPI_L2_ICA

1                [LABEL] s317
1                [s317] Measurements
395965896937     [s317] Real cycles
34148181748      [s317] PAPI_TOT_INS
25644091900      [s317] PAPI_LST_INS
425744599        [s317] PAPI_BR_INS
17233262349      [s317] PAPI_LD_INS
8410829551       [s317] PAPI_SR_INS
562189678461     [s317] PAPI_TOT_CYC
37387830051      [s317] PAPI_RES_STL
36493            [s317] PAPI_L1_DCM
693025           [s317] PAPI_L1_ICM
408798           [s317] PAPI_TLB_DM
464531           [s317] PAPI_TLB_IM
28410            [s317] PAPI_L2_DCM
16767            [s317] PAPI_L2_ICM
282451994298     [s317] PAPI_STL_ICY
119964057406     [s317] PAPI_FUL_ICY
423523846        [s317] PAPI_BR_CN
302826           [s317] PAPI_BR_MSP
734416           [s317] PAPI_L2_DCA
693025           [s317] PAPI_L2_ICA

2                [LABEL] s319
1                [s319] Measurements
82256181833      [s319] Real cycles
357290502484     [s319] PAPI_TOT_INS
128988699505     [s319] PAPI_LST_INS
338063959        [s319] PAPI_BR_INS
103119985690     [s319] PAPI_LD_INS
25868713815      [s319] PAPI_SR_INS
116740800065     [s319] PAPI_TOT_CYC
19617708488      [s319] PAPI_RES_STL
1999126459       [s319] PAPI_L1_DCM
405411           [s319] PAPI_L1_ICM
-746             [s319] PAPI_TLB_DM
88663            [s319] PAPI_TLB_IM
4214053420       [s319] PAPI_L2_DCM
400420           [s319] PAPI_L2_ICM
48443003         [s319] PAPI_STL_ICY
60880023379      [s319] PAPI_FUL_ICY
338113692        [s319] PAPI_BR_CN
613696           [s319] PAPI_BR_MSP
189298734        [s319] PAPI_L2_DCA
405411           [s319] PAPI_L2_ICA

3                [LABEL] s3110
1                [s3110] Measurements
6309875464       [s3110] Real cycles
31772992482      [s3110] PAPI_TOT_INS
11573032062      [s3110] PAPI_LST_INS
2820579891       [s3110] PAPI_BR_INS
11293168445      [s3110] PAPI_LD_INS
279863617        [s3110] PAPI_SR_INS
8956453447       [s3110] PAPI_TOT_CYC
103436067        [s3110] PAPI_RES_STL
159790761        [s3110] PAPI_L1_DCM
17386            [s3110] PAPI_L1_ICM
385              [s3110] PAPI_TLB_DM
24353            [s3110] PAPI_TLB_IM
228754955        [s3110] PAPI_L2_DCM
13234            [s3110] PAPI_L2_ICM
11359554         [s3110] PAPI_STL_ICY
5801959377       [s3110] PAPI_FUL_ICY
2802516155       [s3110] PAPI_BR_CN
10008383         [s3110] PAPI_BR_MSP
2861937          [s3110] PAPI_L2_DCA
17386            [s3110] PAPI_L2_ICA

4                [LABEL] s13110
1                [s13110] Measurements
6306858984       [s13110] Real cycles
31722904370      [s13110] PAPI_TOT_INS
10860797704      [s13110] PAPI_LST_INS
