papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_12_4.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 8906
Session id                    : 26828
Parent process id             : 8905
Num. of threads               : 1
Start                         : Fri Nov 15 01:55:34 2019
Finish                        : Fri Nov 15 02:03:18 2019
8156             [PROCESS] Memory resident max KB
388              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4452             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
463948828        [PROCESS] Wallclock usecs
463948321        Real usecs
1480934502173    Real cycles
463947345        Virtual usecs
2134157782400    Virtual cycles
6626294318304    PAPI_TOT_INS
2344141235454    PAPI_LST_INS
60686640937      PAPI_BR_INS
1946191403094    PAPI_LD_INS
397949832360     PAPI_SR_INS
2103866353667    PAPI_TOT_CYC
373566433197     PAPI_RES_STL
46152383708      PAPI_L1_DCM
3510979          PAPI_L1_ICM
671913           PAPI_TLB_DM
3960853          PAPI_TLB_IM
63781530866      PAPI_L2_DCM
2528609          PAPI_L2_ICM
544394545        PAPI_STL_ICY
1095733404073    PAPI_FUL_ICY
45275403349      PAPI_BR_CN
27570957         PAPI_BR_MSP
7697464732       PAPI_L2_DCA
3510979          PAPI_L2_ICA

1                [LABEL] s423
1                [s423] Measurements
45667049920      [s423] Real cycles
259004833608     [s423] PAPI_TOT_INS
93677524349      [s423] PAPI_LST_INS
1073235220       [s423] PAPI_BR_INS
79819621940      [s423] PAPI_LD_INS
13857902409      [s423] PAPI_SR_INS
64980350710      [s423] PAPI_TOT_CYC
109437451        [s423] PAPI_RES_STL
1604163736       [s423] PAPI_L1_DCM
181916           [s423] PAPI_L1_ICM
272004           [s423] PAPI_TLB_DM
4                [s423] PAPI_TLB_IM
1638992107       [s423] PAPI_L2_DCM
145046           [s423] PAPI_L2_ICM
24555908         [s423] PAPI_STL_ICY
46935052104      [s423] PAPI_FUL_ICY
