papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_10_3.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 4839
Session id                    : 26828
Parent process id             : 4838
Num. of threads               : 1
Start                         : Wed Nov 13 18:49:00 2019
Finish                        : Wed Nov 13 18:55:36 2019
7936             [PROCESS] Memory resident max KB
340              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
464              [PROCESS] Memory stack (at exit) KB
4088             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
396870512        [PROCESS] Wallclock usecs
396870016        Real usecs
1266817463116    Real cycles
396868190        Virtual usecs
1825593669400    Virtual cycles
3885442703329    PAPI_TOT_INS
1442538839492    PAPI_LST_INS
43765756522      PAPI_BR_INS
1177697075682    PAPI_LD_INS
264841763810     PAPI_SR_INS
1804829258355    PAPI_TOT_CYC
195047362718     PAPI_RES_STL
25343779021      PAPI_L1_DCM
4714347          PAPI_L1_ICM
303335           PAPI_TLB_DM
65781            PAPI_TLB_IM
33534871329      PAPI_L2_DCM
3781154          PAPI_L2_ICM
281898792946     PAPI_STL_ICY
801551668297     PAPI_FUL_ICY
43531693901      PAPI_BR_CN
27388198         PAPI_BR_MSP
4431570720       PAPI_L2_DCA
4714347          PAPI_L2_ICA

1                [LABEL] s317
1                [s317] Measurements
395540075514     [s317] Real cycles
36033405786      [s317] PAPI_TOT_INS
27201828548      [s317] PAPI_LST_INS
802695009        [s317] PAPI_BR_INS
18413260411      [s317] PAPI_LD_INS
8788568137       [s317] PAPI_SR_INS
562226586842     [s317] PAPI_TOT_CYC
42088362531      [s317] PAPI_RES_STL
44830            [s317] PAPI_L1_DCM
386774           [s317] PAPI_L1_ICM
1113             [s317] PAPI_TLB_DM
336              [s317] PAPI_TLB_IM
256704           [s317] PAPI_L2_DCM
126264           [s317] PAPI_L2_ICM
282100490830     [s317] PAPI_STL_ICY
130229289141     [s317] PAPI_FUL_ICY
801302570        [s317] PAPI_BR_CN
14853            [s317] PAPI_BR_MSP
424778           [s317] PAPI_L2_DCA
386774           [s317] PAPI_L2_ICA

2                [LABEL] s319
1                [s319] Measurements
82028966694      [s319] Real cycles
356337974078     [s319] PAPI_TOT_INS
130527880283     [s319] PAPI_LST_INS
639553586        [s319] PAPI_BR_INS
104272450749     [s319] PAPI_LD_INS
26255429534      [s319] PAPI_SR_INS
116573660630     [s319] PAPI_TOT_CYC
20209361052      [s319] PAPI_RES_STL
1997599815       [s319] PAPI_L1_DCM
423747           [s319] PAPI_L1_ICM
13821            [s319] PAPI_TLB_DM
51164            [s319] PAPI_TLB_IM
4347156792       [s319] PAPI_L2_DCM
429200           [s319] PAPI_L2_ICM
49083484         [s319] PAPI_STL_ICY
59327758985      [s319] PAPI_FUL_ICY
640401090        [s319] PAPI_BR_CN
272208           [s319] PAPI_BR_MSP
172664618        [s319] PAPI_L2_DCA
423747           [s319] PAPI_L2_ICA

3                [LABEL] s3110
1                [s3110] Measurements
6325671220       [s3110] Real cycles
32053050783      [s3110] PAPI_TOT_INS
11574537066      [s3110] PAPI_LST_INS
2898560229       [s3110] PAPI_BR_INS
11205684689      [s3110] PAPI_LD_INS
368852377        [s3110] PAPI_SR_INS
8966246670       [s3110] PAPI_TOT_CYC
54711848         [s3110] PAPI_RES_STL
159050145        [s3110] PAPI_L1_DCM
10906            [s3110] PAPI_L1_ICM
24               [s3110] PAPI_TLB_DM
9                [s3110] PAPI_TLB_IM
190614787        [s3110] PAPI_L2_DCM
12271            [s3110] PAPI_L2_ICM
-582526795       [s3110] PAPI_STL_ICY
5948103065       [s3110] PAPI_FUL_ICY
2899972375       [s3110] PAPI_BR_CN
9957382          [s3110] PAPI_BR_MSP
2800729          [s3110] PAPI_L2_DCA
10906            [s3110] PAPI_L2_ICA

4                [LABEL] s13110
1                [s13110] Measurements
6324706413       [s13110] Real cycles
32034597436      [s13110] PAPI_TOT_INS
11570366137      [s13110] PAPI_LST_INS
2918907671       [s13110] PAPI_BR_INS
11201435279      [s13110] PAPI_LD_INS
368930858        [s13110] PAPI_SR_INS
8958717544       [s13110] PAPI_TOT_CYC
50376829         [s13110] PAPI_RES_STL
159133394        [s13110] PAPI_L1_DCM
17022            [s13110] PAPI_L1_ICM
9                [s13110] PAPI_TLB_DM
0                [s13110] PAPI_TLB_IM
190591394        [s13110] PAPI_L2_DCM
12680            [s13110] PAPI_L2_ICM
11767349         [s13110] PAPI_STL_ICY
5383122222       [s13110] PAPI_FUL_ICY
2925647032       [s13110] PAPI_BR_CN
10025236         [s13110] PAPI_BR_MSP
2577981          [s13110] PAPI_L2_DCA
17022            [s13110] PAPI_L2_ICA

5                [LABEL] s3111
1                [s3111] Measurements
10110768931      [s3111] Real cycles
29511297492      [s3111] PAPI_TOT_INS
10223426322      [s3111] PAPI_LST_INS
1750417433       [s3111] PAPI_BR_INS
8547714403       [s3111] PAPI_LD_INS
1675711919       [s3111] PAPI_SR_INS
14488025295      [s3111] PAPI_TOT_CYC
5920230802       [s3111] PAPI_RES_STL
100732139        [s3111] PAPI_L1_DCM
43925            [s3111] PAPI_L1_ICM
11406            [s3111] PAPI_TLB_DM
337              [s3111] PAPI_TLB_IM
47554303         [s3111] PAPI_L2_DCM
25804            [s3111] PAPI_L2_ICM
596994249        [s3111] PAPI_STL_ICY
5074573571       [s3111] PAPI_FUL_ICY
1754791778       [s3111] PAPI_BR_CN
63874            [s3111] PAPI_BR_MSP
29036798         [s3111] PAPI_L2_DCA
43925            [s3111] PAPI_L2_ICA

6                [LABEL] s3112
1                [s3112] Measurements
20471395859      [s3112] Real cycles
52039192154      [s3112] PAPI_TOT_INS
23670947389      [s3112] PAPI_LST_INS
342985900        [s3112] PAPI_BR_INS
16881310399      [s3112] PAPI_LD_INS
6789636990       [s3112] PAPI_SR_INS
28982389047      [s3112] PAPI_TOT_CYC
13468407839      [s3112] PAPI_RES_STL
398006936        [s3112] PAPI_L1_DCM
29383            [s3112] PAPI_L1_ICM
354              [s3112] PAPI_TLB_DM
156              [s3112] PAPI_TLB_IM
464052204        [s3112] PAPI_L2_DCM
26270            [s3112] PAPI_L2_ICM
-588128577       [s3112] PAPI_STL_ICY
7936984030       [s3112] PAPI_FUL_ICY
321598384        [s3112] PAPI_BR_CN
101336           [s3112] PAPI_BR_MSP
202080670        [s3112] PAPI_L2_DCA
29383            [s3112] PAPI_L2_ICA

7                [LABEL] s3113
1                [s3113] Measurements
25667904882      [s3113] Real cycles
133124090429     [s3113] PAPI_TOT_INS
56427190777      [s3113] PAPI_LST_INS
14048506860      [s3113] PAPI_BR_INS
55137151665      [s3113] PAPI_LD_INS
1290039112       [s3113] PAPI_SR_INS
36577239138      [s3113] PAPI_TOT_CYC
53396418         [s3113] PAPI_RES_STL
801365142        [s3113] PAPI_L1_DCM
62787            [s3113] PAPI_L1_ICM
59009            [s3113] PAPI_TLB_DM
5                [s3113] PAPI_TLB_IM
335614216        [s3113] PAPI_L2_DCM
32663            [s3113] PAPI_L2_ICM
607615495        [s3113] PAPI_STL_ICY
25943106842      [s3113] PAPI_FUL_ICY
14009063180      [s3113] PAPI_BR_CN
479308           [s3113] PAPI_BR_MSP
12023072         [s3113] PAPI_L2_DCA
62787            [s3113] PAPI_L2_ICA

8                [LABEL] s321
1                [s321] Measurements
29227296213      [s321] Real cycles
82853198796      [s321] PAPI_TOT_INS
26211663978      [s321] PAPI_LST_INS
321257985        [s321] PAPI_BR_INS
