papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_13_4.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 4861
Session id                    : 26828
Parent process id             : 4860
Num. of threads               : 1
Start                         : Wed Nov 13 18:55:36 2019
Finish                        : Wed Nov 13 19:03:21 2019
8100             [PROCESS] Memory resident max KB
412              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4396             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
464735279        [PROCESS] Wallclock usecs
464734756        Real usecs
1483443372894    Real cycles
464723096        Virtual usecs
2137726232400    Virtual cycles
6621277768379    PAPI_TOT_INS
2335833284054    PAPI_LST_INS
58728031585      PAPI_BR_INS
1940010277882    PAPI_LD_INS
395823006172     PAPI_SR_INS
2111540350758    PAPI_TOT_CYC
374353988032     PAPI_RES_STL
46189863220      PAPI_L1_DCM
3307823          PAPI_L1_ICM
465965           PAPI_TLB_DM
451821           PAPI_TLB_IM
69652954992      PAPI_L2_DCM
2902178          PAPI_L2_ICM
500477099        PAPI_STL_ICY
1096277123237    PAPI_FUL_ICY
43085519175      PAPI_BR_CN
27616728         PAPI_BR_MSP
7667309067       PAPI_L2_DCA
3307823          PAPI_L2_ICA

1                [LABEL] s423
1                [s423] Measurements
45784434597      [s423] Real cycles
258729659209     [s423] PAPI_TOT_INS
93340226993      [s423] PAPI_LST_INS
990653300        [s423] PAPI_BR_INS
79566163635      [s423] PAPI_LD_INS
13774063358      [s423] PAPI_SR_INS
64983056656      [s423] PAPI_TOT_CYC
110101288        [s423] PAPI_RES_STL
1605903586       [s423] PAPI_L1_DCM
101175           [s423] PAPI_L1_ICM
2763             [s423] PAPI_TLB_DM
4                [s423] PAPI_TLB_IM
1712257365       [s423] PAPI_L2_DCM
86372            [s423] PAPI_L2_ICM
18428660         [s423] PAPI_STL_ICY
46350762161      [s423] PAPI_FUL_ICY
986680606        [s423] PAPI_BR_CN
832643           [s423] PAPI_BR_MSP
25552532         [s423] PAPI_L2_DCA
101175           [s423] PAPI_L2_ICA

2                [LABEL] s424
1                [s424] Measurements
47803095108      [s424] Real cycles
270210651738     [s424] PAPI_TOT_INS
93521259431      [s424] PAPI_LST_INS
989005275        [s424] PAPI_BR_INS
79733668564      [s424] PAPI_LD_INS
13787590867      [s424] PAPI_SR_INS
67793172736      [s424] PAPI_TOT_CYC
54927139         [s424] PAPI_RES_STL
1601294301       [s424] PAPI_L1_DCM
132279           [s424] PAPI_L1_ICM
9                [s424] PAPI_TLB_DM
58193            [s424] PAPI_TLB_IM
1726040308       [s424] PAPI_L2_DCM
87311            [s424] PAPI_L2_ICM
14754264         [s424] PAPI_STL_ICY
46338314065      [s424] PAPI_FUL_ICY
989416963        [s424] PAPI_BR_CN
752517           [s424] PAPI_BR_MSP
799356702        [s424] PAPI_L2_DCA
132279           [s424] PAPI_L2_ICA

3                [LABEL] s431
1                [s431] Measurements
119549362564     [s431] Real cycles
677165818609     [s431] PAPI_TOT_INS
234031400911     [s431] PAPI_LST_INS
2464556676       [s431] PAPI_BR_INS
199526021245     [s431] PAPI_LD_INS
34505379666      [s431] PAPI_SR_INS
169763990194     [s431] PAPI_TOT_CYC
171114038        [s431] PAPI_RES_STL
4002540316       [s431] PAPI_L1_DCM
178831           [s431] PAPI_L1_ICM
67               [s431] PAPI_TLB_DM
237              [s431] PAPI_TLB_IM
5368174491       [s431] PAPI_L2_DCM
156382           [s431] PAPI_L2_ICM
44210531         [s431] PAPI_STL_ICY
111223070860     [s431] PAPI_FUL_ICY
2469635727       [s431] PAPI_BR_CN
2983442          [s431] PAPI_BR_MSP
49174200         [s431] PAPI_L2_DCA
178831           [s431] PAPI_L2_ICA

4                [LABEL] s441
1                [s441] Measurements
24639545440      [s441] Real cycles
140165324475     [s441] PAPI_TOT_INS
36217986469      [s441] PAPI_LST_INS
9853648856       [s441] PAPI_BR_INS
32926327942      [s441] PAPI_LD_INS
3291658527       [s441] PAPI_SR_INS
35018805222      [s441] PAPI_TOT_CYC
21596801         [s441] PAPI_RES_STL
680141405        [s441] PAPI_L1_DCM
193283           [s441] PAPI_L1_ICM
63091            [s441] PAPI_TLB_DM
195              [s441] PAPI_TLB_IM
1221298809       [s441] PAPI_L2_DCM
193790           [s441] PAPI_L2_ICM
19104243         [s441] PAPI_STL_ICY
22908534104      [s441] PAPI_FUL_ICY
7745419056       [s441] PAPI_BR_CN
1106270          [s441] PAPI_BR_MSP
6201072          [s441] PAPI_L2_DCA
193283           [s441] PAPI_L2_ICA

5                [LABEL] s451
1                [s451] Measurements
10804037379      [s451] Real cycles
40543884100      [s451] PAPI_TOT_INS
21005741168      [s451] PAPI_LST_INS
7633849279       [s451] PAPI_BR_INS
16990179371      [s451] PAPI_LD_INS
4015561797       [s451] PAPI_SR_INS
15260200543      [s451] PAPI_TOT_CYC
2386307259       [s451] PAPI_RES_STL
104402894        [s451] PAPI_L1_DCM
77195            [s451] PAPI_L1_ICM
1558             [s451] PAPI_TLB_DM
22552            [s451] PAPI_TLB_IM
205925411        [s451] PAPI_L2_DCM
79769            [s451] PAPI_L2_ICM
10186465         [s451] PAPI_STL_ICY
7906168550       [s451] PAPI_FUL_ICY
3853337104       [s451] PAPI_BR_CN
129490           [s451] PAPI_BR_MSP
49721096         [s451] PAPI_L2_DCA
77195            [s451] PAPI_L2_ICA

6                [LABEL] s452
1                [s452] Measurements
56773488297      [s452] Real cycles
308927193787     [s452] PAPI_TOT_INS
93481761680      [s452] PAPI_LST_INS
987050234        [s452] PAPI_BR_INS
79698548360      [s452] PAPI_LD_INS
13783213320      [s452] PAPI_SR_INS
80587986704      [s452] PAPI_TOT_CYC
63942491         [s452] PAPI_RES_STL
2400451992       [s452] PAPI_L1_DCM
210404           [s452] PAPI_L1_ICM
45565            [s452] PAPI_TLB_DM
235740           [s452] PAPI_TLB_IM
4443249479       [s452] PAPI_L2_DCM
214428           [s452] PAPI_L2_ICM
25832213         [s452] PAPI_STL_ICY
54657090389      [s452] PAPI_FUL_ICY
989805266        [s452] PAPI_BR_CN
861161           [s452] PAPI_BR_MSP
873185536        [s452] PAPI_L2_DCA
210404           [s452] PAPI_L2_ICA

7                [LABEL] s453
1                [s453] Measurements
44991984203      [s453] Real cycles
110580843368     [s453] PAPI_TOT_INS
51685029366      [s453] PAPI_LST_INS
495103027        [s453] PAPI_BR_INS
38604506997      [s453] PAPI_LD_INS
13080522369      [s453] PAPI_SR_INS
63970853571      [s453] PAPI_TOT_CYC
29762506992      [s453] PAPI_RES_STL
798343762        [s453] PAPI_L1_DCM
44008            [s453] PAPI_L1_ICM
262              [s453] PAPI_TLB_DM
673              [s453] PAPI_TLB_IM
1114816949       [s453] PAPI_L2_DCM
19906            [s453] PAPI_L2_ICM
9066509          [s453] PAPI_STL_ICY
19829404803      [s453] PAPI_FUL_ICY
495252043        [s453] PAPI_BR_CN
356164           [s453] PAPI_BR_MSP
404832530        [s453] PAPI_L2_DCA
44008            [s453] PAPI_L2_ICA

8                [LABEL] s471
1                [s471] Measurements
17084809591      [s471] Real cycles
91913924088      [s471] PAPI_TOT_INS
33950754586      [s471] PAPI_LST_INS
3295913368       [s471] PAPI_BR_INS
27209021270      [s471] PAPI_LD_INS
6741733316       [s471] PAPI_SR_INS
24173078624      [s471] PAPI_TOT_CYC
318124114        [s471] PAPI_RES_STL
501880438        [s471] PAPI_L1_DCM
56926            [s471] PAPI_L1_ICM
-220             [s471] PAPI_TLB_DM
-669             [s471] PAPI_TLB_IM
1061974214       [s471] PAPI_L2_DCM
61172            [s471] PAPI_L2_ICM
3805035          [s471] PAPI_STL_ICY
15293460673      [s471] PAPI_FUL_ICY
122758539        [s471] PAPI_BR_CN
146395           [s471] PAPI_BR_MSP
102892913        [s471] PAPI_L2_DCA
56926            [s471] PAPI_L2_ICA

9                [LABEL] s481
1                [s481] Measurements
19748157473      [s481] Real cycles
107418483559     [s481] PAPI_TOT_INS
31288224245      [s481] PAPI_LST_INS
3436081757       [s481] PAPI_BR_INS
28114564863      [s481] PAPI_LD_INS
3173659382       [s481] PAPI_SR_INS
27940742468      [s481] PAPI_TOT_CYC
98837526         [s481] PAPI_RES_STL
822258540        [s481] PAPI_L1_DCM
66265            [s481] PAPI_L1_ICM
268              [s481] PAPI_TLB_DM
21151            [s481] PAPI_TLB_IM
1682958244       [s481] PAPI_L2_DCM
66301            [s481] PAPI_L2_ICM
8451846          [s481] PAPI_STL_ICY
18083539574      [s481] PAPI_FUL_ICY
3472778029       [s481] PAPI_BR_CN
351728           [s481] PAPI_BR_MSP
14854761         [s481] PAPI_L2_DCA
66265            [s481] PAPI_L2_ICA

10               [LABEL] s491
1                [s491] Measurements
17569932639      [s491] Real cycles
104226707565     [s491] PAPI_TOT_INS
34438902124      [s491] PAPI_LST_INS
248024581        [s491] PAPI_BR_INS
30999232017      [s491] PAPI_LD_INS
3439670107       [s491] PAPI_SR_INS
25083013258      [s491] PAPI_TOT_CYC
-22229987        [s491] PAPI_RES_STL
981105190        [s491] PAPI_L1_DCM
33279            [s491] PAPI_L1_ICM
-87              [s491] PAPI_TLB_DM
166              [s491] PAPI_TLB_IM
2173748637       [s491] PAPI_L2_DCM
34599            [s491] PAPI_L2_ICM
4403863          [s491] PAPI_STL_ICY
16516406032      [s491] PAPI_FUL_ICY
245780281        [s491] PAPI_BR_CN
199258           [s491] PAPI_BR_MSP
211501217        [s491] PAPI_L2_DCA
33279            [s491] PAPI_L2_ICA

11               [LABEL] s4112
1                [s4112] Measurements
14941794191      [s4112] Real cycles
75222378668      [s4112] PAPI_TOT_INS
28171296540      [s4112] PAPI_LST_INS
246263531        [s4112] PAPI_BR_INS
24731653327      [s4112] PAPI_LD_INS
3439643213       [s4112] PAPI_SR_INS
