papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_15_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 8076
Session id                    : 26828
Parent process id             : 8075
Num. of threads               : 1
Start                         : Thu Nov 14 22:26:23 2019
Finish                        : Thu Nov 14 22:33:45 2019
7828             [PROCESS] Memory resident max KB
460              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4244             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
441892120        [PROCESS] Wallclock usecs
441891630        Real usecs
1410528678121    Real cycles
441888633        Virtual usecs
2032687707200    Virtual cycles
5314579052941    PAPI_TOT_INS
1886373432058    PAPI_LST_INS
155019460958     PAPI_BR_INS
1576982904815    PAPI_LD_INS
309390527243     PAPI_SR_INS
2002002685175    PAPI_TOT_CYC
569221277363     PAPI_RES_STL
42061051737      PAPI_L1_DCM
5102714          PAPI_L1_ICM
877037           PAPI_TLB_DM
81063            PAPI_TLB_IM
74841000670      PAPI_L2_DCM
4261139          PAPI_L2_ICM
713984579        PAPI_STL_ICY
873239513737     PAPI_FUL_ICY
138735730820     PAPI_BR_CN
53953986         PAPI_BR_MSP
16397152940      PAPI_L2_DCA
5102714          PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3762529107       [s256] Real cycles
12298977626      [s256] PAPI_TOT_INS
3907662091       [s256] PAPI_LST_INS
23734657         [s256] PAPI_BR_INS
3373140653       [s256] PAPI_LD_INS
534521438        [s256] PAPI_SR_INS
5332933236       [s256] PAPI_TOT_CYC
1955367872       [s256] PAPI_RES_STL
541960414        [s256] PAPI_L1_DCM
14120            [s256] PAPI_L1_ICM
4                [s256] PAPI_TLB_DM
246              [s256] PAPI_TLB_IM
1701143232       [s256] PAPI_L2_DCM
17899            [s256] PAPI_L2_ICM
2774162          [s256] PAPI_STL_ICY
2140849901       [s256] PAPI_FUL_ICY
19982595         [s256] PAPI_BR_CN
65106            [s256] PAPI_BR_MSP
539879320        [s256] PAPI_L2_DCA
14120            [s256] PAPI_L2_ICA

2                [LABEL] s257
1                [s257] Measurements
3993076471       [s257] Real cycles
12243855745      [s257] PAPI_TOT_INS
3897145762       [s257] PAPI_LST_INS
23269797         [s257] PAPI_BR_INS
3364596902       [s257] PAPI_LD_INS
532548860        [s257] PAPI_SR_INS
5683970244       [s257] PAPI_TOT_CYC
