papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_11_1.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5572
Session id                    : 26828
Parent process id             : 5571
Num. of threads               : 1
Start                         : Wed Nov 13 22:13:30 2019
Finish                        : Wed Nov 13 22:19:11 2019
7760             [PROCESS] Memory resident max KB
364              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4172             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
340352060        [PROCESS] Wallclock usecs
340351526        Real usecs
1086410395623    Real cycles
340350766        Virtual usecs
1565613514400    Virtual cycles
5304834228920    PAPI_TOT_INS
1836831397065    PAPI_LST_INS
24829912320      PAPI_BR_INS
1543678842736    PAPI_LD_INS
293152554329     PAPI_SR_INS
1540823206771    PAPI_TOT_CYC
177611677613     PAPI_RES_STL
66699234050      PAPI_L1_DCM
4097180          PAPI_L1_ICM
273427           PAPI_TLB_DM
197253           PAPI_TLB_IM
155652037239     PAPI_L2_DCM
3530285          PAPI_L2_ICM
638262943        PAPI_STL_ICY
868201851742     PAPI_FUL_ICY
