papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_27_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 8646
Session id                    : 26828
Parent process id             : 8645
Num. of threads               : 1
Start                         : Fri Nov 15 00:31:10 2019
Finish                        : Fri Nov 15 00:38:50 2019
7840             [PROCESS] Memory resident max KB
740              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4256             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
460265285        [PROCESS] Wallclock usecs
460264742        Real usecs
1469176213369    Real cycles
460262848        Virtual usecs
2117209091600    Virtual cycles
5285992477126    PAPI_TOT_INS
1856407943901    PAPI_LST_INS
148480963968     PAPI_BR_INS
1553479668433    PAPI_LD_INS
302928275468     PAPI_SR_INS
2085212696587    PAPI_TOT_CYC
554634643705     PAPI_RES_STL
42293342685      PAPI_L1_DCM
10123133         PAPI_L1_ICM
693101           PAPI_TLB_DM
92933            PAPI_TLB_IM
72386181484      PAPI_L2_DCM
8917118          PAPI_L2_ICM
1941573182       PAPI_STL_ICY
898284942145     PAPI_FUL_ICY
132506470254     PAPI_BR_CN
26454027         PAPI_BR_MSP
20267592866      PAPI_L2_DCA
10123133         PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3647645155       [s256] Real cycles
12277027090      [s256] PAPI_TOT_INS
3916087059       [s256] PAPI_LST_INS
28057009         [s256] PAPI_BR_INS
3378276649       [s256] PAPI_LD_INS
537810410        [s256] PAPI_SR_INS
5161750305       [s256] PAPI_TOT_CYC
1598357172       [s256] PAPI_RES_STL
536446973        [s256] PAPI_L1_DCM
30149            [s256] PAPI_L1_ICM
14               [s256] PAPI_TLB_DM
23               [s256] PAPI_TLB_IM
1658136199       [s256] PAPI_L2_DCM
29388            [s256] PAPI_L2_ICM
4891723          [s256] PAPI_STL_ICY
2177349168       [s256] PAPI_FUL_ICY
23989229         [s256] PAPI_BR_CN
157303           [s256] PAPI_BR_MSP
532434512        [s256] PAPI_L2_DCA
30149            [s256] PAPI_L2_ICA

2                [LABEL] s257
1                [s257] Measurements
3742343685       [s257] Real cycles
12297477229      [s257] PAPI_TOT_INS
3913045965       [s257] PAPI_LST_INS
27395717         [s257] PAPI_BR_INS
3375266750       [s257] PAPI_LD_INS
537779215        [s257] PAPI_SR_INS
5324379332       [s257] PAPI_TOT_CYC
1838713652       [s257] PAPI_RES_STL
513382364        [s257] PAPI_L1_DCM
42338            [s257] PAPI_L1_ICM
18               [s257] PAPI_TLB_DM
156              [s257] PAPI_TLB_IM
1586444282       [s257] PAPI_L2_DCM
45559            [s257] PAPI_L2_ICM
3103080          [s257] PAPI_STL_ICY
2204479168       [s257] PAPI_FUL_ICY
24816302         [s257] PAPI_BR_CN
130316           [s257] PAPI_BR_MSP
507057851        [s257] PAPI_L2_DCA
42338            [s257] PAPI_L2_ICA

3                [LABEL] s258
1                [s258] Measurements
310094163        [s258] Real cycles
1396698018       [s258] PAPI_TOT_INS
494337578        [s258] PAPI_LST_INS
22877070         [s258] PAPI_BR_INS
422310156        [s258] PAPI_LD_INS
72027422         [s258] PAPI_SR_INS
425898499        [s258] PAPI_TOT_CYC
29740595         [s258] PAPI_RES_STL
8993829          [s258] PAPI_L1_DCM
2816             [s258] PAPI_L1_ICM
546              [s258] PAPI_TLB_DM
27               [s258] PAPI_TLB_IM
-33925183        [s258] PAPI_L2_DCM
863              [s258] PAPI_L2_ICM
1599             [s258] PAPI_STL_ICY
275095536        [s258] PAPI_FUL_ICY
31771657         [s258] PAPI_BR_CN
1340             [s258] PAPI_BR_MSP
8630176          [s258] PAPI_L2_DCA
2816             [s258] PAPI_L2_ICA

4                [LABEL] s261
1                [s261] Measurements
31156229555      [s261] Real cycles
154268904628     [s261] PAPI_TOT_INS
58049206227      [s261] PAPI_LST_INS
119324979        [s261] PAPI_BR_INS
45117087627      [s261] PAPI_LD_INS
12932118600      [s261] PAPI_SR_INS
44305298926      [s261] PAPI_TOT_CYC
179756484        [s261] PAPI_RES_STL
804691490        [s261] PAPI_L1_DCM
348938           [s261] PAPI_L1_ICM
72205            [s261] PAPI_TLB_DM
26               [s261] PAPI_TLB_IM
1565233822       [s261] PAPI_L2_DCM
348090           [s261] PAPI_L2_ICM
10109899         [s261] PAPI_STL_ICY
25024032148      [s261] PAPI_FUL_ICY
119283633        [s261] PAPI_BR_CN
290559           [s261] PAPI_BR_MSP
289882602        [s261] PAPI_L2_DCA
348938           [s261] PAPI_L2_ICA

5                [LABEL] s271
1                [s271] Measurements
87701615376      [s271] Real cycles
447429850573     [s271] PAPI_TOT_INS
129912994856     [s271] PAPI_LST_INS
13219231058      [s271] PAPI_BR_INS
116615164953     [s271] PAPI_LD_INS
13297829903      [s271] PAPI_SR_INS
124666133000     [s271] PAPI_TOT_CYC
86997368         [s271] PAPI_RES_STL
2400196795       [s271] PAPI_L1_DCM
911211           [s271] PAPI_L1_ICM
274099           [s271] PAPI_TLB_DM
11546            [s271] PAPI_TLB_IM
4037870631       [s271] PAPI_L2_DCM
720581           [s271] PAPI_L2_ICM
35164743         [s271] PAPI_STL_ICY
78578188152      [s271] PAPI_FUL_ICY
13267073456      [s271] PAPI_BR_CN
1095569          [s271] PAPI_BR_MSP
110730518        [s271] PAPI_L2_DCA
911211           [s271] PAPI_L2_ICA

6                [LABEL] s272
1                [s272] Measurements
5717483127       [s272] Real cycles
33084410930      [s272] PAPI_TOT_INS
9723790463       [s272] PAPI_LST_INS
3371769297       [s272] PAPI_BR_INS
9673210425       [s272] PAPI_LD_INS
50580038         [s272] PAPI_SR_INS
8265535419       [s272] PAPI_TOT_CYC
4493382          [s272] PAPI_RES_STL
200268048        [s272] PAPI_L1_DCM
35441            [s272] PAPI_L1_ICM
3952             [s272] PAPI_TLB_DM
40               [s272] PAPI_TLB_IM
22919521         [s272] PAPI_L2_DCM
20709            [s272] PAPI_L2_ICM
1277643          [s272] PAPI_STL_ICY
6342594056       [s272] PAPI_FUL_ICY
3356194119       [s272] PAPI_BR_CN
188361           [s272] PAPI_BR_MSP
2721299          [s272] PAPI_L2_DCA
35441            [s272] PAPI_L2_ICA

7                [LABEL] s273
1                [s273] Measurements
39964838956      [s273] Real cycles
192683535470     [s273] PAPI_TOT_INS
57903152463      [s273] PAPI_LST_INS
3302259313       [s273] PAPI_BR_INS
51409308911      [s273] PAPI_LD_INS
6493843552       [s273] PAPI_SR_INS
56556441245      [s273] PAPI_TOT_CYC
288444837        [s273] PAPI_RES_STL
809476316        [s273] PAPI_L1_DCM
651184           [s273] PAPI_L1_ICM
5638             [s273] PAPI_TLB_DM
114              [s273] PAPI_TLB_IM
1616269950       [s273] PAPI_L2_DCM
650693           [s273] PAPI_L2_ICM
163863762        [s273] PAPI_STL_ICY
35782006894      [s273] PAPI_FUL_ICY
3326249051       [s273] PAPI_BR_CN
231572           [s273] PAPI_BR_MSP
279544483        [s273] PAPI_L2_DCA
651184           [s273] PAPI_L2_ICA

8                [LABEL] s274
1                [s274] Measurements
39734783160      [s274] Real cycles
177265106823     [s274] PAPI_TOT_INS
52225276830      [s274] PAPI_LST_INS
6570284529       [s274] PAPI_BR_INS
45625264226      [s274] PAPI_LD_INS
6600012604       [s274] PAPI_SR_INS
56473797596      [s274] PAPI_TOT_CYC
163227355        [s274] PAPI_RES_STL
988924306        [s274] PAPI_L1_DCM
522615           [s274] PAPI_L1_ICM
-604             [s274] PAPI_TLB_DM
-7               [s274] PAPI_TLB_IM
2077817671       [s274] PAPI_L2_DCM
523604           [s274] PAPI_L2_ICM
476765122        [s274] PAPI_STL_ICY
31210762489      [s274] PAPI_FUL_ICY
3315208972       [s274] PAPI_BR_CN
103379           [s274] PAPI_BR_MSP
293374131        [s274] PAPI_L2_DCA
522615           [s274] PAPI_L2_ICA

9                [LABEL] s275
1                [s275] Measurements
4015267842       [s275] Real cycles
11018188696      [s275] PAPI_TOT_INS
3133465343       [s275] PAPI_LST_INS
-42515717        [s275] PAPI_BR_INS
2951678386       [s275] PAPI_LD_INS
181786957        [s275] PAPI_SR_INS
5864539387       [s275] PAPI_TOT_CYC
2764435061       [s275] PAPI_RES_STL
840145078        [s275] PAPI_L1_DCM
35053            [s275] PAPI_L1_ICM
401              [s275] PAPI_TLB_DM
187              [s275] PAPI_TLB_IM
2469835759       [s275] PAPI_L2_DCM
34250            [s275] PAPI_L2_ICM
2409539          [s275] PAPI_STL_ICY
2274183692       [s275] PAPI_FUL_ICY
25578602         [s275] PAPI_BR_CN
11438            [s275] PAPI_BR_MSP
774014305        [s275] PAPI_L2_DCA
35053            [s275] PAPI_L2_ICA

10               [LABEL] s2275
1                [s2275] Measurements
40115764439      [s2275] Real cycles
107772544880     [s2275] PAPI_TOT_INS
31819994420      [s2275] PAPI_LST_INS
268480678        [s2275] PAPI_BR_INS
28873296720      [s2275] PAPI_LD_INS
2946697700       [s2275] PAPI_SR_INS
56878578082      [s2275] PAPI_TOT_CYC
26629414582      [s2275] PAPI_RES_STL
7713239015       [s2275] PAPI_L1_DCM
296459           [s2275] PAPI_L1_ICM
16692            [s2275] PAPI_TLB_DM
14203            [s2275] PAPI_TLB_IM
24318755877      [s2275] PAPI_L2_DCM
289336           [s2275] PAPI_L2_ICM
14651560         [s2275] PAPI_STL_ICY
20243975898      [s2275] PAPI_FUL_ICY
249837446        [s2275] PAPI_BR_CN
85063            [s2275] PAPI_BR_MSP
7673760246       [s2275] PAPI_L2_DCA
296459           [s2275] PAPI_L2_ICA

