papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_10_1.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 6262
Session id                    : 26828
Parent process id             : 6261
Num. of threads               : 1
Start                         : Thu Nov 14 00:31:19 2019
Finish                        : Thu Nov 14 00:36:59 2019
7708             [PROCESS] Memory resident max KB
340              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4132             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
340341644        [PROCESS] Wallclock usecs
340341106        Real usecs
1086376778178    Real cycles
340340231        Virtual usecs
1565565053400    Virtual cycles
5305994258937    PAPI_TOT_INS
1838146180788    PAPI_LST_INS
26209988351      PAPI_BR_INS
1543651018625    PAPI_LD_INS
294495162163     PAPI_SR_INS
1542818357162    PAPI_TOT_CYC
180344414148     PAPI_RES_STL
66842361251      PAPI_L1_DCM
3624630          PAPI_L1_ICM
681639           PAPI_TLB_DM
931897           PAPI_TLB_IM
152952416116     PAPI_L2_DCM
3467362          PAPI_L2_ICM
589866618        PAPI_STL_ICY
884631958549     PAPI_FUL_ICY
26074816677      PAPI_BR_CN
35318245         PAPI_BR_MSP
39457300646      PAPI_L2_DCA
