papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_14_4.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 4255
Session id                    : 26828
Parent process id             : 4254
Num. of threads               : 1
Start                         : Thu Nov 14 11:38:16 2019
Finish                        : Thu Nov 14 11:46:00 2019
8080             [PROCESS] Memory resident max KB
436              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4376             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
464148828        [PROCESS] Wallclock usecs
464148302        Real usecs
1481571710108    Real cycles
464145931        Virtual usecs
2135071278000    Virtual cycles
6616872935873    PAPI_TOT_INS
2322530594480    PAPI_LST_INS
56881258486      PAPI_BR_INS
1929487027772    PAPI_LD_INS
393043566708     PAPI_SR_INS
2100445799075    PAPI_TOT_CYC
371395118061     PAPI_RES_STL
46183678098      PAPI_L1_DCM
3916584          PAPI_L1_ICM
1301513          PAPI_TLB_DM
519469           PAPI_TLB_IM
67452528881      PAPI_L2_DCM
3134482          PAPI_L2_ICM
538473152        PAPI_STL_ICY
1088614053504    PAPI_FUL_ICY
41269196278      PAPI_BR_CN
28184172         PAPI_BR_MSP
6861255988       PAPI_L2_DCA
3916584          PAPI_L2_ICA

1                [LABEL] s423
1                [s423] Measurements
45924178253      [s423] Real cycles
258393010969     [s423] PAPI_TOT_INS
93024297308      [s423] PAPI_LST_INS
921546245        [s423] PAPI_BR_INS
79322877199      [s423] PAPI_LD_INS
13701420109      [s423] PAPI_SR_INS
65011327656      [s423] PAPI_TOT_CYC
107813382        [s423] PAPI_RES_STL
1605195097       [s423] PAPI_L1_DCM
51926            [s423] PAPI_L1_ICM
3265             [s423] PAPI_TLB_DM
1657             [s423] PAPI_TLB_IM
1467482043       [s423] PAPI_L2_DCM
37705            [s423] PAPI_L2_ICM
18198366         [s423] PAPI_STL_ICY
46284223696      [s423] PAPI_FUL_ICY
917118410        [s423] PAPI_BR_CN
1177126          [s423] PAPI_BR_MSP
27046257         [s423] PAPI_L2_DCA
51926            [s423] PAPI_L2_ICA

2                [LABEL] s424
1                [s424] Measurements
47965498329      [s424] Real cycles
269641820886     [s424] PAPI_TOT_INS
93058957576      [s424] PAPI_LST_INS
916589154        [s424] PAPI_BR_INS
79380425909      [s424] PAPI_LD_INS
13678531667      [s424] PAPI_SR_INS
67841047757      [s424] PAPI_TOT_CYC
57405440         [s424] PAPI_RES_STL
1607023185       [s424] PAPI_L1_DCM
106431           [s424] PAPI_L1_ICM
1779             [s424] PAPI_TLB_DM
53               [s424] PAPI_TLB_IM
1485326586       [s424] PAPI_L2_DCM
92160            [s424] PAPI_L2_ICM
19557146         [s424] PAPI_STL_ICY
46863058582      [s424] PAPI_FUL_ICY
920238162        [s424] PAPI_BR_CN
