papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_10_0.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5444
Session id                    : 26828
Parent process id             : 5443
Num. of threads               : 1
Start                         : Thu Nov 14 15:43:38 2019
Finish                        : Thu Nov 14 15:49:19 2019
7908             [PROCESS] Memory resident max KB
340              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4052             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
340849547        [PROCESS] Wallclock usecs
340849006        Real usecs
1087998846501    Real cycles
340828464        Virtual usecs
1567810934400    Virtual cycles
5521116425264    PAPI_TOT_INS
1867118920952    PAPI_LST_INS
54357190428      PAPI_BR_INS
1560557388035    PAPI_LD_INS
306561532917     PAPI_SR_INS
1545699896445    PAPI_TOT_CYC
93550708867      PAPI_RES_STL
35800645308      PAPI_L1_DCM
4487504          PAPI_L1_ICM
519143           PAPI_TLB_DM
506530           PAPI_TLB_IM
47976172619      PAPI_L2_DCM
3400950          PAPI_L2_ICM
547457652        PAPI_STL_ICY
932023153369     PAPI_FUL_ICY
44093534486      PAPI_BR_CN
40053971         PAPI_BR_MSP
16226322320      PAPI_L2_DCA
4487504          PAPI_L2_ICA

1                [LABEL] s000
1                [s000] Measurements
16193642414      [s000] Real cycles
91353972325      [s000] PAPI_TOT_INS
34499572749      [s000] PAPI_LST_INS
641742045        [s000] PAPI_BR_INS
27466875396      [s000] PAPI_LD_INS
7032697353       [s000] PAPI_SR_INS
22986711200      [s000] PAPI_TOT_CYC
25249099         [s000] PAPI_RES_STL
800517706        [s000] PAPI_L1_DCM
31076            [s000] PAPI_L1_ICM
52               [s000] PAPI_TLB_DM
955              [s000] PAPI_TLB_IM
891388466        [s000] PAPI_L2_DCM
30134            [s000] PAPI_L2_ICM
6902999          [s000] PAPI_STL_ICY
15402224508      [s000] PAPI_FUL_ICY
639766072        [s000] PAPI_BR_CN
202954           [s000] PAPI_BR_MSP
405406128        [s000] PAPI_L2_DCA
31076            [s000] PAPI_L2_ICA

2                [LABEL] s111
1                [s111] Measurements
13788983810      [s111] Real cycles
77340597252      [s111] PAPI_TOT_INS
20371690140      [s111] PAPI_LST_INS
319829880        [s111] PAPI_BR_INS
16857198742      [s111] PAPI_LD_INS
3514491398       [s111] PAPI_SR_INS
19613630807      [s111] PAPI_TOT_CYC
53310666         [s111] PAPI_RES_STL
800603853        [s111] PAPI_L1_DCM
25390            [s111] PAPI_L1_ICM
70396            [s111] PAPI_TLB_DM
0                [s111] PAPI_TLB_IM
879554258        [s111] PAPI_L2_DCM
27276            [s111] PAPI_L2_ICM
9052027          [s111] PAPI_STL_ICY
13370250308      [s111] PAPI_FUL_ICY
321750116        [s111] PAPI_BR_CN
286367           [s111] PAPI_BR_MSP
6200939          [s111] PAPI_L2_DCA
25390            [s111] PAPI_L2_ICA

3                [LABEL] s1111
1                [s1111] Measurements
42513818201      [s1111] Real cycles
240951619770     [s1111] PAPI_TOT_INS
71644226566      [s1111] PAPI_LST_INS
323497234        [s1111] PAPI_BR_INS
68126083969      [s1111] PAPI_LD_INS
3518142597       [s1111] PAPI_SR_INS
60247832665      [s1111] PAPI_TOT_CYC
98249041         [s1111] PAPI_RES_STL
1002679367       [s1111] PAPI_L1_DCM
238798           [s1111] PAPI_L1_ICM
117824           [s1111] PAPI_TLB_DM
21               [s1111] PAPI_TLB_IM
1702841648       [s1111] PAPI_L2_DCM
226283           [s1111] PAPI_L2_ICM
13024525         [s1111] PAPI_STL_ICY
38977844515      [s1111] PAPI_FUL_ICY
315278220        [s1111] PAPI_BR_CN
348379           [s1111] PAPI_BR_MSP
413367126        [s1111] PAPI_L2_DCA
238798           [s1111] PAPI_L2_ICA

4                [LABEL] s112
1                [s112] Measurements
34809327716      [s112] Real cycles
197064259885     [s112] PAPI_TOT_INS
61585813355      [s112] PAPI_LST_INS
