papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_9_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 8706
Session id                    : 26828
Parent process id             : 8705
Num. of threads               : 1
Start                         : Fri Nov 15 00:53:52 2019
Finish                        : Fri Nov 15 01:01:11 2019
7740             [PROCESS] Memory resident max KB
316              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4168             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
438987713        [PROCESS] Wallclock usecs
438987142        Real usecs
1401257132995    Real cycles
438985578        Virtual usecs
2019333649600    Virtual cycles
5338608266256    PAPI_TOT_INS
1923326199889    PAPI_LST_INS
165281208313     PAPI_BR_INS
1603627630214    PAPI_LD_INS
319698569675     PAPI_SR_INS
1989863586489    PAPI_TOT_CYC
555553023744     PAPI_RES_STL
42509573373      PAPI_L1_DCM
3676704          PAPI_L1_ICM
75643            PAPI_TLB_DM
573847           PAPI_TLB_IM
67418666991      PAPI_L2_DCM
3061498          PAPI_L2_ICM
526520884        PAPI_STL_ICY
879405242583     PAPI_FUL_ICY
149219281524     PAPI_BR_CN
18626360         PAPI_BR_MSP
