papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_11_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5624
Session id                    : 26828
Parent process id             : 5623
Num. of threads               : 1
Start                         : Wed Nov 13 22:26:32 2019
Finish                        : Wed Nov 13 22:33:52 2019
7764             [PROCESS] Memory resident max KB
364              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4188             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
439596687        [PROCESS] Wallclock usecs
439596139        Real usecs
1403201579063    Real cycles
439594596        Virtual usecs
2022135132400    Virtual cycles
5327810642176    PAPI_TOT_INS
1904319587117    PAPI_LST_INS
160489366076     PAPI_BR_INS
1589449529914    PAPI_LD_INS
314870057203     PAPI_SR_INS
1991669651686    PAPI_TOT_CYC
561637612017     PAPI_RES_STL
42065620275      PAPI_L1_DCM
3295711          PAPI_L1_ICM
733661           PAPI_TLB_DM
605558           PAPI_TLB_IM
69728460515      PAPI_L2_DCM
2731074          PAPI_L2_ICM
460947329        PAPI_STL_ICY
881946061743     PAPI_FUL_ICY
144417238970     PAPI_BR_CN
14966803         PAPI_BR_MSP
16627745238      PAPI_L2_DCA
3295711          PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3733398175       [s256] Real cycles
12322869911      [s256] PAPI_TOT_INS
3935651953       [s256] PAPI_LST_INS
31640560         [s256] PAPI_BR_INS
3393632802       [s256] PAPI_LD_INS
542019151        [s256] PAPI_SR_INS
5218021829       [s256] PAPI_TOT_CYC
1826135312       [s256] PAPI_RES_STL
550925898        [s256] PAPI_L1_DCM
17151            [s256] PAPI_L1_ICM
162              [s256] PAPI_TLB_DM
277              [s256] PAPI_TLB_IM
1645604108       [s256] PAPI_L2_DCM
15725            [s256] PAPI_L2_ICM
2690840          [s256] PAPI_STL_ICY
2164400991       [s256] PAPI_FUL_ICY
27905474         [s256] PAPI_BR_CN
71598            [s256] PAPI_BR_MSP
549017989        [s256] PAPI_L2_DCA
17151            [s256] PAPI_L2_ICA

2                [LABEL] s257
1                [s257] Measurements
3837344692       [s257] Real cycles
12300371198      [s257] PAPI_TOT_INS
3928967635       [s257] PAPI_LST_INS
30976444         [s257] PAPI_BR_INS
3387639988       [s257] PAPI_LD_INS
541327647        [s257] PAPI_SR_INS
5452825448       [s257] PAPI_TOT_CYC
2071956397       [s257] PAPI_RES_STL
514410533        [s257] PAPI_L1_DCM
14906            [s257] PAPI_L1_ICM
12               [s257] PAPI_TLB_DM
1583             [s257] PAPI_TLB_IM
1547007643       [s257] PAPI_L2_DCM
11492            [s257] PAPI_L2_ICM
2320445          [s257] PAPI_STL_ICY
2075163413       [s257] PAPI_FUL_ICY
28830224         [s257] PAPI_BR_CN
21683            [s257] PAPI_BR_MSP
511239045        [s257] PAPI_L2_DCA
14906            [s257] PAPI_L2_ICA

3                [LABEL] s258
1                [s258] Measurements
267592141        [s258] Real cycles
1439679650       [s258] PAPI_TOT_INS
515664503        [s258] PAPI_LST_INS
26261563         [s258] PAPI_BR_INS
439420299        [s258] PAPI_LD_INS
76244204         [s258] PAPI_SR_INS
389908070        [s258] PAPI_TOT_CYC
-20607809        [s258] PAPI_RES_STL
-13455150        [s258] PAPI_L1_DCM
4773             [s258] PAPI_L1_ICM
-2               [s258] PAPI_TLB_DM
4                [s258] PAPI_TLB_IM
6679334          [s258] PAPI_L2_DCM
81               [s258] PAPI_L2_ICM
37585            [s258] PAPI_STL_ICY
229230458        [s258] PAPI_FUL_ICY
26306654         [s258] PAPI_BR_CN
373              [s258] PAPI_BR_MSP
2219514          [s258] PAPI_L2_DCA
4773             [s258] PAPI_L2_ICA

4                [LABEL] s261
1                [s261] Measurements
27572036677      [s261] Real cycles
154816734622     [s261] PAPI_TOT_INS
58717674375      [s261] PAPI_LST_INS
291812826        [s261] PAPI_BR_INS
45645710375      [s261] PAPI_LD_INS
13071964000      [s261] PAPI_SR_INS
39212093753      [s261] PAPI_TOT_CYC
357686005        [s261] PAPI_RES_STL
813303766        [s261] PAPI_L1_DCM
98523            [s261] PAPI_L1_ICM
113              [s261] PAPI_TLB_DM
56490            [s261] PAPI_TLB_IM
1561759905       [s261] PAPI_L2_DCM
94444            [s261] PAPI_L2_ICM
8605861          [s261] PAPI_STL_ICY
24816950487      [s261] PAPI_FUL_ICY
290700888        [s261] PAPI_BR_CN
102596           [s261] PAPI_BR_MSP
187064552        [s261] PAPI_L2_DCA
98523            [s261] PAPI_L2_ICA

5                [LABEL] s271
1                [s271] Measurements
79112918006      [s271] Real cycles
446455640054     [s271] PAPI_TOT_INS
132254778650     [s271] PAPI_LST_INS
13940376472      [s271] PAPI_BR_INS
118343736759     [s271] PAPI_LD_INS
13911041891      [s271] PAPI_SR_INS
112193602900     [s271] PAPI_TOT_CYC
134582415        [s271] PAPI_RES_STL
2405654283       [s271] PAPI_L1_DCM
152407           [s271] PAPI_L1_ICM
396              [s271] PAPI_TLB_DM
40997            [s271] PAPI_TLB_IM
4044976714       [s271] PAPI_L2_DCM
153501           [s271] PAPI_L2_ICM
26699886         [s271] PAPI_STL_ICY
73161251669      [s271] PAPI_FUL_ICY
13959975776      [s271] PAPI_BR_CN
562733           [s271] PAPI_BR_MSP
75443883         [s271] PAPI_L2_DCA
152407           [s271] PAPI_L2_ICA

6                [LABEL] s272
1                [s272] Measurements
5855232734       [s272] Real cycles
34633897676      [s272] PAPI_TOT_INS
10706671884      [s272] PAPI_LST_INS
3518016691       [s272] PAPI_BR_INS
10412845263      [s272] PAPI_LD_INS
293826621        [s272] PAPI_SR_INS
8431970670       [s272] PAPI_TOT_CYC
1998029          [s272] PAPI_RES_STL
194068628        [s272] PAPI_L1_DCM
15338            [s272] PAPI_L1_ICM
2669             [s272] PAPI_TLB_DM
5                [s272] PAPI_TLB_IM
880949           [s272] PAPI_L2_DCM
