Loop 	Time(sec) 	Checksum
 s317	   124.051	0.000000
 s319	    25.796	43.803417
s3110	     1.977	514.000000
s13110	     1.975	514.000000
s3111	     3.175	10.950721
s3112	     6.394	1.644725
s3113	     7.916	2.000000
 s321	     9.172	32000.000000
 s322	     5.996	32000.000000
 s323	     6.385	146472.437500
 s331	     1.643	32000.000000
 s341	     4.110	10.950721
 s342	     4.602	10.950721
 s343	     0.806	1567.932129
 s351	    54.139	25606707200.000000
s1351	    39.519	32008.869141
 s352	    37.065	1.644725
 s353	     7.702	3200838400.000000
 s421	    15.677	32009.023438
s1421	    14.228	16000.000000
 s422	    28.579	257.660736
