papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_30_3.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5254
Session id                    : 26828
Parent process id             : 5253
Num. of threads               : 1
Start                         : Thu Nov 14 14:55:57 2019
Finish                        : Thu Nov 14 15:02:42 2019
8064             [PROCESS] Memory resident max KB
812              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4220             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
404451590        [PROCESS] Wallclock usecs
404451062        Real usecs
1291017424273    Real cycles
404449809        Virtual usecs
1860469116800    Virtual cycles
3863140280181    PAPI_TOT_INS
1406340788636    PAPI_LST_INS
34691217233      PAPI_BR_INS
1150498807680    PAPI_LD_INS
255841980956     PAPI_SR_INS
1833791018961    PAPI_TOT_CYC
188859325187     PAPI_RES_STL
25350971231      PAPI_L1_DCM
17024037         PAPI_L1_ICM
273933           PAPI_TLB_DM
423082           PAPI_TLB_IM
29111335272      PAPI_L2_DCM
15036294         PAPI_L2_ICM
281780185111     PAPI_STL_ICY
788523481187     PAPI_FUL_ICY
34681827906      PAPI_BR_CN
34461715         PAPI_BR_MSP
10971839773      PAPI_L2_DCA
17024037         PAPI_L2_ICA

1                [LABEL] s317
1                [s317] Measurements
395497991221     [s317] Real cycles
33391267453      [s317] PAPI_TOT_INS
25045507163      [s317] PAPI_LST_INS
275593125        [s317] PAPI_BR_INS
16783448934      [s317] PAPI_LD_INS
8262058229       [s317] PAPI_SR_INS
561620206515     [s317] PAPI_TOT_CYC
36361036116      [s317] PAPI_RES_STL
43555            [s317] PAPI_L1_DCM
929300           [s317] PAPI_L1_ICM
302              [s317] PAPI_TLB_DM
52886            [s317] PAPI_TLB_IM
161125           [s317] PAPI_L2_DCM
108651           [s317] PAPI_L2_ICM
281934407394     [s317] PAPI_STL_ICY
104269359774     [s317] PAPI_FUL_ICY
272965476        [s317] PAPI_BR_CN
1014030          [s317] PAPI_BR_MSP
1039632          [s317] PAPI_L2_DCA
929300           [s317] PAPI_L2_ICA

2                [LABEL] s319
1                [s319] Measurements
83405846929      [s319] Real cycles
356897446451     [s319] PAPI_TOT_INS
128586136040     [s319] PAPI_LST_INS
218001714        [s319] PAPI_BR_INS
102826031929     [s319] PAPI_LD_INS
25760104111      [s319] PAPI_SR_INS
118313932538     [s319] PAPI_TOT_CYC
18094617167      [s319] PAPI_RES_STL
1999814722       [s319] PAPI_L1_DCM
1087667          [s319] PAPI_L1_ICM
828              [s319] PAPI_TLB_DM
52787            [s319] PAPI_TLB_IM
4363687031       [s319] PAPI_L2_DCM
1087337          [s319] PAPI_L2_ICM
96582876         [s319] PAPI_STL_ICY
63640435609      [s319] PAPI_FUL_ICY
217892755        [s319] PAPI_BR_CN
385918           [s319] PAPI_BR_MSP
942508343        [s319] PAPI_L2_DCA
1087667          [s319] PAPI_L2_ICA

3                [LABEL] s3110
1                [s3110] Measurements
6445156525       [s3110] Real cycles
32209224187      [s3110] PAPI_TOT_INS
11499827347      [s3110] PAPI_LST_INS
2806947174       [s3110] PAPI_BR_INS
11114769813      [s3110] PAPI_LD_INS
385057534        [s3110] PAPI_SR_INS
9118919946       [s3110] PAPI_TOT_CYC
240903504        [s3110] PAPI_RES_STL
157875820        [s3110] PAPI_L1_DCM
12487            [s3110] PAPI_L1_ICM
-3               [s3110] PAPI_TLB_DM
1834             [s3110] PAPI_TLB_IM
173944956        [s3110] PAPI_L2_DCM
13754            [s3110] PAPI_L2_ICM
-581378002       [s3110] PAPI_STL_ICY
6028254910       [s3110] PAPI_FUL_ICY
2777219284       [s3110] PAPI_BR_CN
9819020          [s3110] PAPI_BR_MSP
62573921         [s3110] PAPI_L2_DCA
12487            [s3110] PAPI_L2_ICA

4                [LABEL] s13110
1                [s13110] Measurements
6408257481       [s13110] Real cycles
31349481851      [s13110] PAPI_TOT_INS
11116756613      [s13110] PAPI_LST_INS
2866016067       [s13110] PAPI_BR_INS
10902707907      [s13110] PAPI_LD_INS
214048706        [s13110] PAPI_SR_INS
9116974137       [s13110] PAPI_TOT_CYC
308014138        [s13110] PAPI_RES_STL
162049861        [s13110] PAPI_L1_DCM
21523            [s13110] PAPI_L1_ICM
3                [s13110] PAPI_TLB_DM
2811             [s13110] PAPI_TLB_IM
186260194        [s13110] PAPI_L2_DCM
11188            [s13110] PAPI_L2_ICM
605089449        [s13110] PAPI_STL_ICY
5804673736       [s13110] PAPI_FUL_ICY
2877969710       [s13110] PAPI_BR_CN
10202643         [s13110] PAPI_BR_MSP
65192747         [s13110] PAPI_L2_DCA
21523            [s13110] PAPI_L2_ICA

5                [LABEL] s3111
1                [s3111] Measurements
10129223717      [s3111] Real cycles
29853142783      [s3111] PAPI_TOT_INS
10136439690      [s3111] PAPI_LST_INS
1654859052       [s3111] PAPI_BR_INS
8414039866       [s3111] PAPI_LD_INS
1722399824       [s3111] PAPI_SR_INS
14309788243      [s3111] PAPI_TOT_CYC
5852582267       [s3111] PAPI_RES_STL
95617643         [s3111] PAPI_L1_DCM
32286            [s3111] PAPI_L1_ICM
-3               [s3111] PAPI_TLB_DM
910              [s3111] PAPI_TLB_IM
-8869183         [s3111] PAPI_L2_DCM
23841            [s3111] PAPI_L2_ICM
-591038890       [s3111] PAPI_STL_ICY
4344715922       [s3111] PAPI_FUL_ICY
1644741955       [s3111] PAPI_BR_CN
149716           [s3111] PAPI_BR_MSP
31758415         [s3111] PAPI_L2_DCA
32286            [s3111] PAPI_L2_ICA

6                [LABEL] s3112
1                [s3112] Measurements
20349796634      [s3112] Real cycles
51386798942      [s3112] PAPI_TOT_INS
22844980090      [s3112] PAPI_LST_INS
109434038        [s3112] PAPI_BR_INS
16325794513      [s3112] PAPI_LD_INS
6519185577       [s3112] PAPI_SR_INS
28937999133      [s3112] PAPI_TOT_CYC
13857466158      [s3112] PAPI_RES_STL
400471205        [s3112] PAPI_L1_DCM
87827            [s3112] PAPI_L1_ICM
18               [s3112] PAPI_TLB_DM
2460             [s3112] PAPI_TLB_IM
335156717        [s3112] PAPI_L2_DCM
76086            [s3112] PAPI_L2_ICM
6088952          [s3112] PAPI_STL_ICY
8225197754       [s3112] PAPI_FUL_ICY
125100748        [s3112] PAPI_BR_CN
291270           [s3112] PAPI_BR_MSP
203704506        [s3112] PAPI_L2_DCA
87827            [s3112] PAPI_L2_ICA

7                [LABEL] s3113
1                [s3113] Measurements
25115910583      [s3113] Real cycles
130392068421     [s3113] PAPI_TOT_INS
52523077041      [s3113] PAPI_LST_INS
13244364145      [s3113] PAPI_BR_INS
52192479396      [s3113] PAPI_LD_INS
330597645        [s3113] PAPI_SR_INS
35803225297      [s3113] PAPI_TOT_CYC
20142720         [s3113] PAPI_RES_STL
801789410        [s3113] PAPI_L1_DCM
38271            [s3113] PAPI_L1_ICM
117              [s3113] PAPI_TLB_DM
240              [s3113] PAPI_TLB_IM
14313101         [s3113] PAPI_L2_DCM
13845            [s3113] PAPI_L2_ICM
605928252        [s3113] PAPI_STL_ICY
25279014061      [s3113] PAPI_FUL_ICY
13251519600      [s3113] PAPI_BR_CN
796162           [s3113] PAPI_BR_MSP
19572764         [s3113] PAPI_L2_DCA
38271            [s3113] PAPI_L2_ICA

8                [LABEL] s321
1                [s321] Measurements
29249360645      [s321] Real cycles
83417550213      [s321] PAPI_TOT_INS
26612997155      [s321] PAPI_LST_INS
164573689        [s321] PAPI_BR_INS
23204546625      [s321] PAPI_LD_INS
3408450530       [s321] PAPI_SR_INS
41344151176      [s321] PAPI_TOT_CYC
17381872458      [s321] PAPI_RES_STL
399037820        [s321] PAPI_L1_DCM
167597           [s321] PAPI_L1_ICM
3438             [s321] PAPI_TLB_DM
761              [s321] PAPI_TLB_IM
309618513        [s321] PAPI_L2_DCM
151449           [s321] PAPI_L2_ICM
-588320356       [s321] PAPI_STL_ICY
12963745822      [s321] PAPI_FUL_ICY
109151451        [s321] PAPI_BR_CN
109083           [s321] PAPI_BR_MSP
261469996        [s321] PAPI_L2_DCA
167597           [s321] PAPI_L2_ICA

9                [LABEL] s322
1                [s322] Measurements
19138639783      [s322] Real cycles
64066876230      [s322] PAPI_TOT_INS
19419335735      [s322] PAPI_LST_INS
54611624         [s322] PAPI_BR_INS
17763141044      [s322] PAPI_LD_INS
1656194691       [s322] PAPI_SR_INS
27181879215      [s322] PAPI_TOT_CYC
9505723307       [s322] PAPI_RES_STL
300105359        [s322] PAPI_L1_DCM
159847           [s322] PAPI_L1_ICM
5                [s322] PAPI_TLB_DM
8854             [s322] PAPI_TLB_IM
544923705        [s322] PAPI_L2_DCM
158306           [s322] PAPI_L2_ICM
4744944          [s322] PAPI_STL_ICY
11512222714      [s322] PAPI_FUL_ICY
54701071         [s322] PAPI_BR_CN
101127           [s322] PAPI_BR_MSP
155340751        [s322] PAPI_L2_DCA
159847           [s322] PAPI_L2_ICA

10               [LABEL] s323
1                [s323] Measurements
20356608916      [s323] Real cycles
83495727217      [s323] PAPI_TOT_INS
25843555960      [s323] PAPI_LST_INS
-1757478         [s323] PAPI_BR_INS
22583824593      [s323] PAPI_LD_INS
3259731367       [s323] PAPI_SR_INS
28939530916      [s323] PAPI_TOT_CYC
6311222722       [s323] PAPI_RES_STL
499720383        [s323] PAPI_L1_DCM
207299           [s323] PAPI_L1_ICM
0                [s323] PAPI_TLB_DM
10053            [s323] PAPI_TLB_IM
1086472137       [s323] PAPI_L2_DCM
214898           [s323] PAPI_L2_ICM
7869803          [s323] PAPI_STL_ICY
15431388306      [s323] PAPI_FUL_ICY
54993733         [s323] PAPI_BR_CN
109459           [s323] PAPI_BR_MSP
355082312        [s323] PAPI_L2_DCA
207299           [s323] PAPI_L2_ICA

11               [LABEL] s331
1                [s331] Measurements
5184405291       [s331] Real cycles
27518711521      [s331] PAPI_TOT_INS
6041706568       [s331] PAPI_LST_INS
3290803152       [s331] PAPI_BR_INS
6066256532       [s331] PAPI_LD_INS
-24549964        [s331] PAPI_SR_INS
7288616894       [s331] PAPI_TOT_CYC
235479576        [s331] PAPI_RES_STL
207536560        [s331] PAPI_L1_DCM
11893            [s331] PAPI_L1_ICM
10               [s331] PAPI_TLB_DM
282              [s331] PAPI_TLB_IM
15528281         [s331] PAPI_L2_DCM
10854            [s331] PAPI_L2_ICM
