Loop 	Time(sec) 	Checksum
 s317	   124.266	0.000000
 s319	    25.759	43.803417
s3110	     2.031	514.000000
s13110	     2.030	514.000000
s3111	     3.178	10.950721
s3112	     6.496	1.644725
s3113	     8.899	2.000000
 s321	     9.173	32000.000000
 s322	     5.997	32000.000000
 s323	     6.381	146472.437500
 s331	     1.885	32000.000000
 s341	     4.293	10.950721
 s342	     4.615	10.950721
 s343	     0.765	1567.932129
 s351	    43.866	25606707200.000000
s1351	    41.221	32008.869141
 s352	    30.764	1.644725
 s353	     6.475	3200838400.000000
 s421	    16.000	32009.023438
s1421	    14.440	16000.000000
 s422	    29.265	257.660736
