papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_19_4.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 6820
Session id                    : 26828
Parent process id             : 6819
Num. of threads               : 1
Start                         : Thu Nov 14 17:41:23 2019
Finish                        : Thu Nov 14 17:49:07 2019
8016             [PROCESS] Memory resident max KB
552              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4316             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
464399999        [PROCESS] Wallclock usecs
464399472        Real usecs
1482373782863    Real cycles
464397793        Virtual usecs
2136229843200    Virtual cycles
6603304298571    PAPI_TOT_INS
2302880337129    PAPI_LST_INS
50655001749      PAPI_BR_INS
1916034545851    PAPI_LD_INS
386845791278     PAPI_SR_INS
2102207284124    PAPI_TOT_CYC
375169125600     PAPI_RES_STL
46165407223      PAPI_L1_DCM
6317874          PAPI_L1_ICM
492258           PAPI_TLB_DM
644720           PAPI_TLB_IM
59949966269      PAPI_L2_DCM
5555395          PAPI_L2_ICM
599004972        PAPI_STL_ICY
1092939736631    PAPI_FUL_ICY
35178547476      PAPI_BR_CN
22655771         PAPI_BR_MSP
8587275439       PAPI_L2_DCA
6317874          PAPI_L2_ICA

1                [LABEL] s423
1                [s423] Measurements
45604592775      [s423] Real cycles
257304411040     [s423] PAPI_TOT_INS
92055088831      [s423] PAPI_LST_INS
677633490        [s423] PAPI_BR_INS
78609503376      [s423] PAPI_LD_INS
13445585455      [s423] PAPI_SR_INS
64668190990      [s423] PAPI_TOT_CYC
123935323        [s423] PAPI_RES_STL
1605575947       [s423] PAPI_L1_DCM
239884           [s423] PAPI_L1_ICM
2085             [s423] PAPI_TLB_DM
0                [s423] PAPI_TLB_IM
1775186430       [s423] PAPI_L2_DCM
240521           [s423] PAPI_L2_ICM
15072681         [s423] PAPI_STL_ICY
44503371864      [s423] PAPI_FUL_ICY
676192961        [s423] PAPI_BR_CN
856938           [s423] PAPI_BR_MSP
29676674         [s423] PAPI_L2_DCA
239884           [s423] PAPI_L2_ICA

2                [LABEL] s424
1                [s424] Measurements
47800616122      [s424] Real cycles
269499655506     [s424] PAPI_TOT_INS
92107989279      [s424] PAPI_LST_INS
676571600        [s424] PAPI_BR_INS
78654135061      [s424] PAPI_LD_INS
13453854218      [s424] PAPI_SR_INS
67833182000      [s424] PAPI_TOT_CYC
167959221        [s424] PAPI_RES_STL
1602944838       [s424] PAPI_L1_DCM
201400           [s424] PAPI_L1_ICM
241803           [s424] PAPI_TLB_DM
14               [s424] PAPI_TLB_IM
1780051879       [s424] PAPI_L2_DCM
195206           [s424] PAPI_L2_ICM
26815341         [s424] PAPI_STL_ICY
47229356210      [s424] PAPI_FUL_ICY
675993234        [s424] PAPI_BR_CN
829069           [s424] PAPI_BR_MSP
878773366        [s424] PAPI_L2_DCA
201400           [s424] PAPI_L2_ICA

3                [LABEL] s431
1                [s431] Measurements
119247213779     [s431] Real cycles
675999680566     [s431] PAPI_TOT_INS
231058452545     [s431] PAPI_LST_INS
1690713497       [s431] PAPI_BR_INS
197297712097     [s431] PAPI_LD_INS
33760740448      [s431] PAPI_SR_INS
