papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_20_0.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 7716
Session id                    : 26828
Parent process id             : 7715
Num. of threads               : 1
Start                         : Thu Nov 14 03:23:54 2019
Finish                        : Thu Nov 14 03:29:46 2019
8064             [PROCESS] Memory resident max KB
576              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4228             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
352073578        [PROCESS] Wallclock usecs
352073055        Real usecs
1123826157485    Real cycles
352072764        Virtual usecs
1619534705200    Virtual cycles
5509196852765    PAPI_TOT_INS
1844355944477    PAPI_LST_INS
48565952002      PAPI_BR_INS
1543481172805    PAPI_LD_INS
300874771672     PAPI_SR_INS
1594815081277    PAPI_TOT_CYC
95628242643      PAPI_RES_STL
35728985836      PAPI_L1_DCM
7829427          PAPI_L1_ICM
858963           PAPI_TLB_DM
509388           PAPI_TLB_IM
47957986338      PAPI_L2_DCM
6201224          PAPI_L2_ICM
808219610        PAPI_STL_ICY
947122376009     PAPI_FUL_ICY
38450605990      PAPI_BR_CN
78895780         PAPI_BR_MSP
