papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_8_4.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 8094
Session id                    : 26828
Parent process id             : 8093
Num. of threads               : 1
Start                         : Thu Nov 14 05:11:48 2019
Finish                        : Thu Nov 14 05:19:35 2019
8040             [PROCESS] Memory resident max KB
292              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
456              [PROCESS] Memory stack (at exit) KB
4332             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
466347445        [PROCESS] Wallclock usecs
466346882        Real usecs
1488590899442    Real cycles
466344341        Virtual usecs
2145183964000    Virtual cycles
6657871993947    PAPI_TOT_INS
2392919126079    PAPI_LST_INS
74293948612      PAPI_BR_INS
1982337293091    PAPI_LD_INS
410581832988     PAPI_SR_INS
2111812019188    PAPI_TOT_CYC
369773532536     PAPI_RES_STL
46285697075      PAPI_L1_DCM
4761832          PAPI_L1_ICM
96020            PAPI_TLB_DM
1021919          PAPI_TLB_IM
58783779902      PAPI_L2_DCM
4130443          PAPI_L2_ICM
551099322        PAPI_STL_ICY
1080043885721    PAPI_FUL_ICY
58892487438      PAPI_BR_CN
16820704         PAPI_BR_MSP
7944491061       PAPI_L2_DCA
4761832          PAPI_L2_ICA

1                [LABEL] s423
1                [s423] Measurements
46370776416      [s423] Real cycles
260967080665     [s423] PAPI_TOT_INS
95913891488      [s423] PAPI_LST_INS
1607839950       [s423] PAPI_BR_INS
81508683915      [s423] PAPI_LD_INS
14405207573      [s423] PAPI_SR_INS
65897919555      [s423] PAPI_TOT_CYC
174560970        [s423] PAPI_RES_STL
1608794628       [s423] PAPI_L1_DCM
214605           [s423] PAPI_L1_ICM
74213            [s423] PAPI_TLB_DM
111245           [s423] PAPI_TLB_IM
1929447264       [s423] PAPI_L2_DCM
158844           [s423] PAPI_L2_ICM
51729153         [s423] PAPI_STL_ICY
46560984037      [s423] PAPI_FUL_ICY
1602304390       [s423] PAPI_BR_CN
1355061          [s423] PAPI_BR_MSP
21499507         [s423] PAPI_L2_DCA
214605           [s423] PAPI_L2_ICA

2                [LABEL] s424
1                [s424] Measurements
48128128172      [s424] Real cycles
271394954008     [s424] PAPI_TOT_INS
96079361239      [s424] PAPI_LST_INS
1598630565       [s424] PAPI_BR_INS
81662367529      [s424] PAPI_LD_INS
14416993710      [s424] PAPI_SR_INS
68221703067      [s424] PAPI_TOT_CYC
81605528         [s424] PAPI_RES_STL
1601611631       [s424] PAPI_L1_DCM
57025            [s424] PAPI_L1_ICM
-152             [s424] PAPI_TLB_DM
-202             [s424] PAPI_TLB_IM
1933423547       [s424] PAPI_L2_DCM
28239            [s424] PAPI_L2_ICM
20260612         [s424] PAPI_STL_ICY
43329709143      [s424] PAPI_FUL_ICY
1600304402       [s424] PAPI_BR_CN
697613           [s424] PAPI_BR_MSP
799880529        [s424] PAPI_L2_DCA
57025            [s424] PAPI_L2_ICA

3                [LABEL] s431
1                [s431] Measurements
120076893342     [s431] Real cycles
679974103460     [s431] PAPI_TOT_INS
240030031340     [s431] PAPI_LST_INS
3996573586       [s431] PAPI_BR_INS
204012020771     [s431] PAPI_LD_INS
36018010569      [s431] PAPI_SR_INS
170347220477     [s431] PAPI_TOT_CYC
273022284        [s431] PAPI_RES_STL
4003667194       [s431] PAPI_L1_DCM
314276           [s431] PAPI_L1_ICM
0                [s431] PAPI_TLB_DM
219              [s431] PAPI_TLB_IM
3810424100       [s431] PAPI_L2_DCM
317248           [s431] PAPI_L2_ICM
57958888         [s431] PAPI_STL_ICY
112225242556     [s431] PAPI_FUL_ICY
4003242953       [s431] PAPI_BR_CN
1779103          [s431] PAPI_BR_MSP
49309860         [s431] PAPI_L2_DCA
314276           [s431] PAPI_L2_ICA

4                [LABEL] s441
1                [s441] Measurements
24653878092      [s441] Real cycles
139873020195     [s441] PAPI_TOT_INS
36750802533      [s441] PAPI_LST_INS
10000558925      [s441] PAPI_BR_INS
33316948392      [s441] PAPI_LD_INS
3433854141       [s441] PAPI_SR_INS
34955792265      [s441] PAPI_TOT_CYC
28843985         [s441] PAPI_RES_STL
679743392        [s441] PAPI_L1_DCM
83326            [s441] PAPI_L1_ICM
19945            [s441] PAPI_TLB_DM
325              [s441] PAPI_TLB_IM
1210906081       [s441] PAPI_L2_DCM
80641            [s441] PAPI_L2_ICM
9173675          [s441] PAPI_STL_ICY
22976099714      [s441] PAPI_FUL_ICY
7893532729       [s441] PAPI_BR_CN
1595159          [s441] PAPI_BR_MSP
4860618          [s441] PAPI_L2_DCA
83326            [s441] PAPI_L2_ICA

5                [LABEL] s451
1                [s451] Measurements
10532148017      [s451] Real cycles
40717417278      [s451] PAPI_TOT_INS
21200492659      [s451] PAPI_LST_INS
7683654336       [s451] PAPI_BR_INS
17139644325      [s451] PAPI_LD_INS
4060848334       [s451] PAPI_SR_INS
14912398137      [s451] PAPI_TOT_CYC
2309156852       [s451] PAPI_RES_STL
104790029        [s451] PAPI_L1_DCM
19466            [s451] PAPI_L1_ICM
-198             [s451] PAPI_TLB_DM
39647            [s451] PAPI_TLB_IM
173261136        [s451] PAPI_L2_DCM
24453            [s451] PAPI_L2_ICM
5054067          [s451] PAPI_STL_ICY
7801351550       [s451] PAPI_FUL_ICY
3881920799       [s451] PAPI_BR_CN
98786            [s451] PAPI_BR_MSP
66465196         [s451] PAPI_L2_DCA
19466            [s451] PAPI_L2_ICA

6                [LABEL] s452
1                [s452] Measurements
56953988787      [s452] Real cycles
310660154341     [s452] PAPI_TOT_INS
95881654990      [s452] PAPI_LST_INS
1600406127       [s452] PAPI_BR_INS
81687514157      [s452] PAPI_LD_INS
14194140833      [s452] PAPI_SR_INS
80886734697      [s452] PAPI_TOT_CYC
83028092         [s452] PAPI_RES_STL
2400206806       [s452] PAPI_L1_DCM
129245           [s452] PAPI_L1_ICM
257              [s452] PAPI_TLB_DM
287885           [s452] PAPI_TLB_IM
3744951728       [s452] PAPI_L2_DCM
127319           [s452] PAPI_L2_ICM
17328142         [s452] PAPI_STL_ICY
52881528712      [s452] PAPI_FUL_ICY
1602546934       [s452] PAPI_BR_CN
747394           [s452] PAPI_BR_MSP
873532448        [s452] PAPI_L2_DCA
129245           [s452] PAPI_L2_ICA

7                [LABEL] s453
1                [s453] Measurements
44988768685      [s453] Real cycles
110963369110     [s453] PAPI_TOT_INS
