papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_2_3.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 2532
Session id                    : 26828
Parent process id             : 2531
Num. of threads               : 1
Start                         : Thu Nov 14 08:58:36 2019
Finish                        : Thu Nov 14 09:05:17 2019
8080             [PROCESS] Memory resident max KB
152              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4228             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
400579840        [PROCESS] Wallclock usecs
400579315        Real usecs
1278658256648    Real cycles
400577467        Virtual usecs
1842656339000    Virtual cycles
4019376359118    PAPI_TOT_INS
1667130128410    PAPI_LST_INS
99965341417      PAPI_BR_INS
1346081845743    PAPI_LD_INS
321048282667     PAPI_SR_INS
1814630987346    PAPI_TOT_CYC
221916056036     PAPI_RES_STL
25356934753      PAPI_L1_DCM
2635961          PAPI_L1_ICM
90305            PAPI_TLB_DM
537918           PAPI_TLB_IM
31446433321      PAPI_L2_DCM
1478922          PAPI_L2_ICM
281281256038     PAPI_STL_ICY
817705910939     PAPI_FUL_ICY
99962052373      PAPI_BR_CN
29538031         PAPI_BR_MSP
4421335876       PAPI_L2_DCA
2635961          PAPI_L2_ICA

1                [LABEL] s317
1                [s317] Measurements
397711291543     [s317] Real cycles
52023538683      [s317] PAPI_TOT_INS
39986165674      [s317] PAPI_LST_INS
3994382069       [s317] PAPI_BR_INS
28008765522      [s317] PAPI_LD_INS
11977400152      [s317] PAPI_SR_INS
564478370862     [s317] PAPI_TOT_CYC
40432274953      [s317] PAPI_RES_STL
91775            [s317] PAPI_L1_DCM
921726           [s317] PAPI_L1_ICM
14024            [s317] PAPI_TLB_DM
432              [s317] PAPI_TLB_IM
137176           [s317] PAPI_L2_DCM
60975            [s317] PAPI_L2_ICM
281462621144     [s317] PAPI_STL_ICY
136987568061     [s317] PAPI_FUL_ICY
4000847446       [s317] PAPI_BR_CN
599435           [s317] PAPI_BR_MSP
997053           [s317] PAPI_L2_DCA
921726           [s317] PAPI_L2_ICA

2                [LABEL] s319
1                [s319] Measurements
82206333031      [s319] Real cycles
348833196986     [s319] PAPI_TOT_INS
140367869667     [s319] PAPI_LST_INS
3193954158       [s319] PAPI_BR_INS
111632454909     [s319] PAPI_LD_INS
28735414758      [s319] PAPI_SR_INS
116665092576     [s319] PAPI_TOT_CYC
22008024299      [s319] PAPI_RES_STL
1996731494       [s319] PAPI_L1_DCM
144755           [s319] PAPI_L1_ICM
1008             [s319] PAPI_TLB_DM
117529           [s319] PAPI_TLB_IM
3880521396       [s319] PAPI_L2_DCM
141132           [s319] PAPI_L2_ICM
42101483         [s319] PAPI_STL_ICY
55497411814      [s319] PAPI_FUL_ICY
3201667913       [s319] PAPI_BR_CN
330743           [s319] PAPI_BR_MSP
617272513        [s319] PAPI_L2_DCA
144755           [s319] PAPI_L2_ICA

3                [LABEL] s3110
1                [s3110] Measurements
7602136251       [s3110] Real cycles
35618608685      [s3110] PAPI_TOT_INS
15811403309      [s3110] PAPI_LST_INS
3836399572       [s3110] PAPI_BR_INS
14377852695      [s3110] PAPI_LD_INS
1433550614       [s3110] PAPI_SR_INS
10688786018      [s3110] PAPI_TOT_CYC
767823940        [s3110] PAPI_RES_STL
159141751        [s3110] PAPI_L1_DCM
22790            [s3110] PAPI_L1_ICM
181              [s3110] PAPI_TLB_DM
-248             [s3110] PAPI_TLB_IM
175740698        [s3110] PAPI_L2_DCM
10970            [s3110] PAPI_L2_ICM
11613588         [s3110] PAPI_STL_ICY
6738896564       [s3110] PAPI_FUL_ICY
3818368383       [s3110] PAPI_BR_CN
9873944          [s3110] PAPI_BR_MSP
2464395          [s3110] PAPI_L2_DCA
22790            [s3110] PAPI_L2_ICA

4                [LABEL] s13110
1                [s13110] Measurements
7764370842       [s13110] Real cycles
35964233740      [s13110] PAPI_TOT_INS
15462653868      [s13110] PAPI_LST_INS
3870082416       [s13110] PAPI_BR_INS
14126179306      [s13110] PAPI_LD_INS
1336474562       [s13110] PAPI_SR_INS
11015040262      [s13110] PAPI_TOT_CYC
952039793        [s13110] PAPI_RES_STL
159640138        [s13110] PAPI_L1_DCM
8683             [s13110] PAPI_L1_ICM
0                [s13110] PAPI_TLB_DM
9                [s13110] PAPI_TLB_IM
180139410        [s13110] PAPI_L2_DCM
7916             [s13110] PAPI_L2_ICM
12335650         [s13110] PAPI_STL_ICY
