papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_21_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 4936
Session id                    : 26828
Parent process id             : 4935
Num. of threads               : 1
Start                         : Wed Nov 13 19:18:33 2019
Finish                        : Wed Nov 13 19:25:59 2019
7848             [PROCESS] Memory resident max KB
600              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4272             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
445534340        [PROCESS] Wallclock usecs
445533813        Real usecs
1422155257960    Real cycles
445532432        Virtual usecs
2049449178000    Virtual cycles
5304314687114    PAPI_TOT_INS
1864931556233    PAPI_LST_INS
150735401959     PAPI_BR_INS
1559763260555    PAPI_LD_INS
305168295678     PAPI_SR_INS
2021425988093    PAPI_TOT_CYC
555269644437     PAPI_RES_STL
42025631570      PAPI_L1_DCM
6745209          PAPI_L1_ICM
914588           PAPI_TLB_DM
600400           PAPI_TLB_IM
71335605027      PAPI_L2_DCM
6123386          PAPI_L2_ICM
1614037051       PAPI_STL_ICY
876884146386     PAPI_FUL_ICY
134589125676     PAPI_BR_CN
37374714         PAPI_BR_MSP
17657824500      PAPI_L2_DCA
6745209          PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3780773186       [s256] Real cycles
12267834211      [s256] PAPI_TOT_INS
3892993349       [s256] PAPI_LST_INS
21703596         [s256] PAPI_BR_INS
3362036082       [s256] PAPI_LD_INS
530957267        [s256] PAPI_SR_INS
5312870161       [s256] PAPI_TOT_CYC
1788298594       [s256] PAPI_RES_STL
560515425        [s256] PAPI_L1_DCM
28997            [s256] PAPI_L1_ICM
13               [s256] PAPI_TLB_DM
