Loop 	Time(sec) 	Checksum
 s256	     1.208	130176.000000
 s257	     1.268	163072.000000
 s258	     0.095	14.652780
 s261	     9.725	261013.984375
 s271	    24.758	689788.562500
 s272	     1.792	64000.000000
 s273	    12.358	99055.859375
 s274	    12.469	3201031680.000000
 s275	     1.509	65536.000000
s2275	    15.138	65536.000000
 s276	    24.311	689788.562500
s1279	     1.616	689810.437500
s2710	     7.559	96003.281250
s2711	    28.465	689788.562500
s2712	    31.576	289747.562500
 s281	     7.196	32000.000000
s1281	    40.937	inf
 s291	     8.235	32000.000000
 s292	     5.501	31953.501953
 s293	     5.096	32000.000000
s2101	     0.815	1704092.000000
s2102	     6.129	256.000000
s2111	    18.220	34544940.000000
 s311	    63.468	10.950721
s31111	     9.181	10.950721
 s312	    63.410	1.030518
 s313	    34.081	1.644725
 s314	     8.580	1.000000
 s315	     1.958	54857.000000
 s316	    18.831	0.000031
