papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_26_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 8995
Session id                    : 26828
Parent process id             : 8994
Num. of threads               : 1
Start                         : Fri Nov 15 02:25:47 2019
Finish                        : Fri Nov 15 02:33:24 2019
7928             [PROCESS] Memory resident max KB
716              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4352             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
457001428        [PROCESS] Wallclock usecs
457000909        Real usecs
1458758118762    Real cycles
456986200        Virtual usecs
2102136510800    Virtual cycles
5301440208338    PAPI_TOT_INS
1859247830734    PAPI_LST_INS
149285921090     PAPI_BR_INS
1555551884497    PAPI_LD_INS
303695946237     PAPI_SR_INS
2070127805845    PAPI_TOT_CYC
562683273512     PAPI_RES_STL
42180333668      PAPI_L1_DCM
9490072          PAPI_L1_ICM
422056           PAPI_TLB_DM
542279           PAPI_TLB_IM
76773079182      PAPI_L2_DCM
8249614          PAPI_L2_ICM
2106870104       PAPI_STL_ICY
899132332702     PAPI_FUL_ICY
133116903874     PAPI_BR_CN
42155485         PAPI_BR_MSP
19319066202      PAPI_L2_DCA
9490072          PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3791026529       [s256] Real cycles
12299604948      [s256] PAPI_TOT_INS
3943791791       [s256] PAPI_LST_INS
36572748         [s256] PAPI_BR_INS
3398288838       [s256] PAPI_LD_INS
545502953        [s256] PAPI_SR_INS
5372274901       [s256] PAPI_TOT_CYC
1814624702       [s256] PAPI_RES_STL
547329360        [s256] PAPI_L1_DCM
41671            [s256] PAPI_L1_ICM
1336             [s256] PAPI_TLB_DM
4                [s256] PAPI_TLB_IM
1757972416       [s256] PAPI_L2_DCM
45065            [s256] PAPI_L2_ICM
4647765          [s256] PAPI_STL_ICY
2196036331       [s256] PAPI_FUL_ICY
32988393         [s256] PAPI_BR_CN
146440           [s256] PAPI_BR_MSP
541690914        [s256] PAPI_L2_DCA
41671            [s256] PAPI_L2_ICA

2                [LABEL] s257
1                [s257] Measurements
3896567832       [s257] Real cycles
12269546482      [s257] PAPI_TOT_INS
3955764534       [s257] PAPI_LST_INS
35796893         [s257] PAPI_BR_INS
3408973096       [s257] PAPI_LD_INS
546791438        [s257] PAPI_SR_INS
5550375008       [s257] PAPI_TOT_CYC
2044179440       [s257] PAPI_RES_STL
511664389        [s257] PAPI_L1_DCM
38985            [s257] PAPI_L1_ICM
31               [s257] PAPI_TLB_DM
5                [s257] PAPI_TLB_IM
1663414040       [s257] PAPI_L2_DCM
40338            [s257] PAPI_L2_ICM
3371576          [s257] PAPI_STL_ICY
2228056193       [s257] PAPI_FUL_ICY
34199842         [s257] PAPI_BR_CN
106846           [s257] PAPI_BR_MSP
502332720        [s257] PAPI_L2_DCA
38985            [s257] PAPI_L2_ICA

3                [LABEL] s258
1                [s258] Measurements
306722954        [s258] Real cycles
1714121194       [s258] PAPI_TOT_INS
561925529        [s258] PAPI_LST_INS
27308003         [s258] PAPI_BR_INS
479584736        [s258] PAPI_LD_INS
82340793         [s258] PAPI_SR_INS
432805148        [s258] PAPI_TOT_CYC
33011906         [s258] PAPI_RES_STL
9013732          [s258] PAPI_L1_DCM
2848             [s258] PAPI_L1_ICM
17               [s258] PAPI_TLB_DM
0                [s258] PAPI_TLB_IM
29119820         [s258] PAPI_L2_DCM
1023             [s258] PAPI_L2_ICM
151395           [s258] PAPI_STL_ICY
264596823        [s258] PAPI_FUL_ICY
41071277         [s258] PAPI_BR_CN
-5432            [s258] PAPI_BR_MSP
-21507052        [s258] PAPI_L2_DCA
2848             [s258] PAPI_L2_ICA

4                [LABEL] s261
1                [s261] Measurements
30855059466      [s261] Real cycles
154168378937     [s261] PAPI_TOT_INS
58069204895      [s261] PAPI_LST_INS
125652306        [s261] PAPI_BR_INS
45131949176      [s261] PAPI_LD_INS
12937255719      [s261] PAPI_SR_INS
43826435247      [s261] PAPI_TOT_CYC
202806360        [s261] PAPI_RES_STL
802172959        [s261] PAPI_L1_DCM
309962           [s261] PAPI_L1_ICM
64               [s261] PAPI_TLB_DM
22349            [s261] PAPI_TLB_IM
1608102883       [s261] PAPI_L2_DCM
309979           [s261] PAPI_L2_ICM
10015238         [s261] PAPI_STL_ICY
