papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_29_1.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 1986
Session id                    : 26828
Parent process id             : 1985
Num. of threads               : 1
Start                         : Thu Nov 14 06:38:38 2019
Finish                        : Thu Nov 14 06:44:35 2019
7908             [PROCESS] Memory resident max KB
788              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4340             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
356796720        [PROCESS] Wallclock usecs
356796205        Real usecs
1138902456950    Real cycles
356794719        Virtual usecs
1641255702800    Virtual cycles
5301609418493    PAPI_TOT_INS
1810100798265    PAPI_LST_INS
18164899536      PAPI_BR_INS
1523023548110    PAPI_LD_INS
287077250155     PAPI_SR_INS
1615925237923    PAPI_TOT_CYC
147073212154     PAPI_RES_STL
66447427290      PAPI_L1_DCM
10016762         PAPI_L1_ICM
122500           PAPI_TLB_DM
1029741          PAPI_TLB_IM
145208432492     PAPI_L2_DCM
9790725          PAPI_L2_ICM
647858464        PAPI_STL_ICY
910941257807     PAPI_FUL_ICY
18010136085      PAPI_BR_CN
39845075         PAPI_BR_MSP
45655815544      PAPI_L2_DCA
10016762         PAPI_L2_ICA

1                [LABEL] s173
1                [s173] Measurements
59566136178      [s173] Real cycles
336579539991     [s173] PAPI_TOT_INS
114178162953     [s173] PAPI_LST_INS
578961365        [s173] PAPI_BR_INS
97601124375      [s173] PAPI_LD_INS
16577038578      [s173] PAPI_SR_INS
84529215632      [s173] PAPI_TOT_CYC
143166647        [s173] PAPI_RES_STL
3006584967       [s173] PAPI_L1_DCM
282219           [s173] PAPI_L1_ICM
6924             [s173] PAPI_TLB_DM
7048             [s173] PAPI_TLB_IM
721411279        [s173] PAPI_L2_DCM
190133           [s173] PAPI_L2_ICM
18454001         [s173] PAPI_STL_ICY
54725810287      [s173] PAPI_FUL_ICY
575227907        [s173] PAPI_BR_CN
1525851          [s173] PAPI_BR_MSP
1367950829       [s173] PAPI_L2_DCA
282219           [s173] PAPI_L2_ICA

2                [LABEL] s174
1                [s174] Measurements
59568278662      [s174] Real cycles
335624056123     [s174] PAPI_TOT_INS
113759962995     [s174] PAPI_LST_INS
577482376        [s174] PAPI_BR_INS
97256440651      [s174] PAPI_LD_INS
16503522344      [s174] PAPI_SR_INS
84437559065      [s174] PAPI_TOT_CYC
140563562        [s174] PAPI_RES_STL
3008868755       [s174] PAPI_L1_DCM
230002           [s174] PAPI_L1_ICM
12441            [s174] PAPI_TLB_DM
18739            [s174] PAPI_TLB_IM
720381207        [s174] PAPI_L2_DCM
157177           [s174] PAPI_L2_ICM
23720090         [s174] PAPI_STL_ICY
54721303445      [s174] PAPI_FUL_ICY
574966139        [s174] PAPI_BR_CN
1557450          [s174] PAPI_BR_MSP
1366188847       [s174] PAPI_L2_DCA
230002           [s174] PAPI_L2_ICA

3                [LABEL] s175
1                [s175] Measurements
20403725299      [s175] Real cycles
72082597962      [s175] PAPI_TOT_INS
35067404384      [s175] PAPI_LST_INS
3199453995       [s175] PAPI_BR_INS
28681841656      [s175] PAPI_LD_INS
6385562728       [s175] PAPI_SR_INS
29042229258      [s175] PAPI_TOT_CYC
8256584215       [s175] PAPI_RES_STL
388335156        [s175] PAPI_L1_DCM
146186           [s175] PAPI_L1_ICM
5                [s175] PAPI_TLB_DM
0                [s175] PAPI_TLB_IM
365047517        [s175] PAPI_L2_DCM
135898           [s175] PAPI_L2_ICM
10475184         [s175] PAPI_STL_ICY
12495813970      [s175] PAPI_FUL_ICY
3195974439       [s175] PAPI_BR_CN
222143           [s175] PAPI_BR_MSP
7244225          [s175] PAPI_L2_DCA
146186           [s175] PAPI_L2_ICA

4                [LABEL] s176
1                [s176] Measurements
15794678408      [s176] Real cycles
89110186515      [s176] PAPI_TOT_INS
31675919754      [s176] PAPI_LST_INS
110337811        [s176] PAPI_BR_INS
28507527459      [s176] PAPI_LD_INS
3168392295       [s176] PAPI_SR_INS
22419014929      [s176] PAPI_TOT_CYC
53137647         [s176] PAPI_RES_STL
386657745        [s176] PAPI_L1_DCM
101892           [s176] PAPI_L1_ICM
163              [s176] PAPI_TLB_DM
423              [s176] PAPI_TLB_IM
67255445         [s176] PAPI_L2_DCM
63398            [s176] PAPI_L2_ICM
6954504          [s176] PAPI_STL_ICY
14965413033      [s176] PAPI_FUL_ICY
110253518        [s176] PAPI_BR_CN
730279           [s176] PAPI_BR_MSP
10105996         [s176] PAPI_L2_DCA
101892           [s176] PAPI_L2_ICA

5                [LABEL] s211
1                [s211] Measurements
35260810772      [s211] Real cycles
169643120373     [s211] PAPI_TOT_INS
51634698720      [s211] PAPI_LST_INS
111547443        [s211] PAPI_BR_INS
45024158203      [s211] PAPI_LD_INS
6610540517       [s211] PAPI_SR_INS
49895700745      [s211] PAPI_TOT_CYC
60284709         [s211] PAPI_RES_STL
996994233        [s211] PAPI_L1_DCM
415092           [s211] PAPI_L1_ICM
24563            [s211] PAPI_TLB_DM
17151            [s211] PAPI_TLB_IM
2097121967       [s211] PAPI_L2_DCM
411976           [s211] PAPI_L2_ICM
18359096         [s211] PAPI_STL_ICY
29207922828      [s211] PAPI_FUL_ICY
111749194        [s211] PAPI_BR_CN
362853           [s211] PAPI_BR_MSP
337721832        [s211] PAPI_L2_DCA
415092           [s211] PAPI_L2_ICA

6                [LABEL] s212
