papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_6_0.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 2973
Session id                    : 26828
Parent process id             : 2972
Num. of threads               : 1
Start                         : Thu Nov 14 11:06:41 2019
Finish                        : Thu Nov 14 11:12:24 2019
8068             [PROCESS] Memory resident max KB
244              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4216             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
343051713        [PROCESS] Wallclock usecs
343051186        Real usecs
1095027834527    Real cycles
343048919        Virtual usecs
1578025018200    Virtual cycles
5540526149047    PAPI_TOT_INS
1904581721780    PAPI_LST_INS
63857648769      PAPI_BR_INS
1588551439573    PAPI_LD_INS
316030282207     PAPI_SR_INS
1519346665726    PAPI_TOT_CYC
93518521267      PAPI_RES_STL
35822622654      PAPI_L1_DCM
4395748          PAPI_L1_ICM
361993           PAPI_TLB_DM
404364           PAPI_TLB_IM
46820918101      PAPI_L2_DCM
3164002          PAPI_L2_ICM
869636542        PAPI_STL_ICY
935409927437     PAPI_FUL_ICY
53637257820      PAPI_BR_CN
85408510         PAPI_BR_MSP
16028315768      PAPI_L2_DCA
4395748          PAPI_L2_ICA

1                [LABEL] s000
1                [s000] Measurements
16427661393      [s000] Real cycles
92642620329      [s000] PAPI_TOT_INS
36234186503      [s000] PAPI_LST_INS
1068915823       [s000] PAPI_BR_INS
28769677542      [s000] PAPI_LD_INS
7464508961       [s000] PAPI_SR_INS
23274890563      [s000] PAPI_TOT_CYC
55997840         [s000] PAPI_RES_STL
801705465        [s000] PAPI_L1_DCM
40578            [s000] PAPI_L1_ICM
477              [s000] PAPI_TLB_DM
28               [s000] PAPI_TLB_IM
716303992        [s000] PAPI_L2_DCM
19657            [s000] PAPI_L2_ICM
6689814          [s000] PAPI_STL_ICY
16025500749      [s000] PAPI_FUL_ICY
1066024637       [s000] PAPI_BR_CN
553278           [s000] PAPI_BR_MSP
406363344        [s000] PAPI_L2_DCA
40578            [s000] PAPI_L2_ICA

2                [LABEL] s111
1                [s111] Measurements
13883100154      [s111] Real cycles
77832117857      [s111] PAPI_TOT_INS
21270712170      [s111] PAPI_LST_INS
534755532        [s111] PAPI_BR_INS
17545315420      [s111] PAPI_LD_INS
3725396750       [s111] PAPI_SR_INS
19824248512      [s111] PAPI_TOT_CYC
92136654         [s111] PAPI_RES_STL
798368073        [s111] PAPI_L1_DCM
21212            [s111] PAPI_L1_ICM
39               [s111] PAPI_TLB_DM
0                [s111] PAPI_TLB_IM
710951810        [s111] PAPI_L2_DCM
16916            [s111] PAPI_L2_ICM
8989399          [s111] PAPI_STL_ICY
12355177272      [s111] PAPI_FUL_ICY
531435909        [s111] PAPI_BR_CN
302589           [s111] PAPI_BR_MSP
4065099          [s111] PAPI_L2_DCA
21212            [s111] PAPI_L2_ICA

3                [LABEL] s1111
1                [s1111] Measurements
42306857852      [s1111] Real cycles
239685810365     [s1111] PAPI_TOT_INS
72513290489      [s1111] PAPI_LST_INS
530910488        [s1111] PAPI_BR_INS
68811124819      [s1111] PAPI_LD_INS
3702165670       [s1111] PAPI_SR_INS
60202372560      [s1111] PAPI_TOT_CYC
183263382        [s1111] PAPI_RES_STL
999351349        [s1111] PAPI_L1_DCM
226079           [s1111] PAPI_L1_ICM
594              [s1111] PAPI_TLB_DM
38789            [s1111] PAPI_TLB_IM
1356276284       [s1111] PAPI_L2_DCM
203487           [s1111] PAPI_L2_ICM
11365581         [s1111] PAPI_STL_ICY
36816135512      [s1111] PAPI_FUL_ICY
536669745        [s1111] PAPI_BR_CN
423027           [s1111] PAPI_BR_MSP
423828127        [s1111] PAPI_L2_DCA
226079           [s1111] PAPI_L2_ICA

4                [LABEL] s112
1                [s112] Measurements
35290899012      [s112] Real cycles
199582251190     [s112] PAPI_TOT_INS
63827952641      [s112] PAPI_LST_INS
1602967975       [s112] PAPI_BR_INS
52620624773      [s112] PAPI_LD_INS
11207327868      [s112] PAPI_SR_INS
49984875822      [s112] PAPI_TOT_CYC
181048851        [s112] PAPI_RES_STL
1202511172       [s112] PAPI_L1_DCM
108276           [s112] PAPI_L1_ICM
19528            [s112] PAPI_TLB_DM
4615             [s112] PAPI_TLB_IM
976161226        [s112] PAPI_L2_DCM
76903            [s112] PAPI_L2_ICM
11593922         [s112] PAPI_STL_ICY
31944932301      [s112] PAPI_FUL_ICY
1604541797       [s112] PAPI_BR_CN
631161           [s112] PAPI_BR_MSP
32289854         [s112] PAPI_L2_DCA
108276           [s112] PAPI_L2_ICA

5                [LABEL] s1112
1                [s1112] Measurements
26838845660      [s1112] Real cycles
152228931574     [s1112] PAPI_TOT_INS
54479940355      [s1112] PAPI_LST_INS
1593697130       [s1112] PAPI_BR_INS
43335249833      [s1112] PAPI_LD_INS
11144690522      [s1112] PAPI_SR_INS
38273335383      [s1112] PAPI_TOT_CYC
128066847        [s1112] PAPI_RES_STL
1203170993       [s1112] PAPI_L1_DCM
37873            [s1112] PAPI_L1_ICM
327              [s1112] PAPI_TLB_DM
209              [s1112] PAPI_TLB_IM
1027153089       [s1112] PAPI_L2_DCM
36071            [s1112] PAPI_L2_ICM
12037694         [s1112] PAPI_STL_ICY
25706864428      [s1112] PAPI_FUL_ICY
1596233448       [s1112] PAPI_BR_CN
897152           [s1112] PAPI_BR_MSP
618718774        [s1112] PAPI_L2_DCA
37873            [s1112] PAPI_L2_ICA

6                [LABEL] s113
1                [s113] Measurements
33492385900      [s113] Real cycles
189780420565     [s113] PAPI_TOT_INS
72458282617      [s113] PAPI_LST_INS
2129704485       [s113] PAPI_BR_INS
57567043327      [s113] PAPI_LD_INS
14891239290      [s113] PAPI_SR_INS
47580739138      [s113] PAPI_TOT_CYC
63095694         [s113] PAPI_RES_STL
1598394299       [s113] PAPI_L1_DCM
71147            [s113] PAPI_L1_ICM
274              [s113] PAPI_TLB_DM
7688             [s113] PAPI_TLB_IM
1420281136       [s113] PAPI_L2_DCM
78071            [s113] PAPI_L2_ICM
10425362         [s113] PAPI_STL_ICY
29954405507      [s113] PAPI_FUL_ICY
2133149503       [s113] PAPI_BR_CN
412984           [s113] PAPI_BR_MSP
813073911        [s113] PAPI_L2_DCA
71147            [s113] PAPI_L2_ICA

7                [LABEL] s1113
