papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_20_1.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 6382
Session id                    : 26828
Parent process id             : 6381
Num. of threads               : 1
Start                         : Thu Nov 14 01:03:15 2019
Finish                        : Thu Nov 14 01:09:02 2019
7828             [PROCESS] Memory resident max KB
576              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4252             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
347497009        [PROCESS] Wallclock usecs
347496482        Real usecs
1109217158775    Real cycles
347494888        Virtual usecs
1598476475600    Virtual cycles
5302503557657    PAPI_TOT_INS
1812645559049    PAPI_LST_INS
19799297279      PAPI_BR_INS
1524538147441    PAPI_LD_INS
288107411608     PAPI_SR_INS
1576457639647    PAPI_TOT_CYC
148594197830     PAPI_RES_STL
66355397104      PAPI_L1_DCM
7505600          PAPI_L1_ICM
446783           PAPI_TLB_DM
927109           PAPI_TLB_IM
146004436000     PAPI_L2_DCM
7133151          PAPI_L2_ICM
755601191        PAPI_STL_ICY
901415147694     PAPI_FUL_ICY
19673271341      PAPI_BR_CN
32991923         PAPI_BR_MSP
41787115392      PAPI_L2_DCA
7505600          PAPI_L2_ICA

1                [LABEL] s173
1                [s173] Measurements
59694136258      [s173] Real cycles
336688162818     [s173] PAPI_TOT_INS
115027920948     [s173] PAPI_LST_INS
807161513        [s173] PAPI_BR_INS
98239656977      [s173] PAPI_LD_INS
16788263971      [s173] PAPI_SR_INS
84846606142      [s173] PAPI_TOT_CYC
129262362        [s173] PAPI_RES_STL
3007725023       [s173] PAPI_L1_DCM
244468           [s173] PAPI_L1_ICM
56191            [s173] PAPI_TLB_DM
2546             [s173] PAPI_TLB_IM
2078038707       [s173] PAPI_L2_DCM
152793           [s173] PAPI_L2_ICM
27310191         [s173] PAPI_STL_ICY
55411938422      [s173] PAPI_FUL_ICY
802779801        [s173] PAPI_BR_CN
1069391          [s173] PAPI_BR_MSP
1047749969       [s173] PAPI_L2_DCA
244468           [s173] PAPI_L2_ICA

2                [LABEL] s174
1                [s174] Measurements
59649547925      [s174] Real cycles
338347289692     [s174] PAPI_TOT_INS
115386720099     [s174] PAPI_LST_INS
808513019        [s174] PAPI_BR_INS
98543932976      [s174] PAPI_LD_INS
16842787123      [s174] PAPI_SR_INS
