Loop 	Time(sec) 	Checksum
 s317	   124.629	0.000000
 s319	    25.744	43.803417
s3110	     2.113	514.000000
s13110	     2.115	514.000000
s3111	     3.175	10.950721
s3112	     6.605	1.644725
s3113	     9.573	2.000000
 s321	     9.163	32000.000000
 s322	     5.992	32000.000000
 s323	     6.377	146472.437500
 s331	     2.166	32000.000000
 s341	     4.469	10.950721
 s342	     4.542	10.950721
 s343	     0.766	1567.932129
 s351	    43.521	25606707200.000000
s1351	    42.774	32008.869141
 s352	    30.552	1.644725
 s353	     6.427	3200838400.000000
 s421	    16.351	32009.023438
s1421	    15.016	16000.000000
 s422	    30.446	257.660736
