papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_2_3.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 2507
Session id                    : 26828
Parent process id             : 2506
Num. of threads               : 1
Start                         : Thu Nov 14 08:51:56 2019
Finish                        : Thu Nov 14 08:58:36 2019
7848             [PROCESS] Memory resident max KB
152              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
3996             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
400575222        [PROCESS] Wallclock usecs
400574732        Real usecs
1278643358711    Real cycles
400573534        Virtual usecs
1842638251800    Virtual cycles
4019685371288    PAPI_TOT_INS
1667567456305    PAPI_LST_INS
99740572818      PAPI_BR_INS
1346389214869    PAPI_LD_INS
321178241436     PAPI_SR_INS
1814190761191    PAPI_TOT_CYC
221531158636     PAPI_RES_STL
25341304688      PAPI_L1_DCM
2243484          PAPI_L1_ICM
632040           PAPI_TLB_DM
100544           PAPI_TLB_IM
32320571820      PAPI_L2_DCM
1408780          PAPI_L2_ICM
281411932677     PAPI_STL_ICY
815877424943     PAPI_FUL_ICY
100093735488     PAPI_BR_CN
29760707         PAPI_BR_MSP
4398129637       PAPI_L2_DCA
2243484          PAPI_L2_ICA

1                [LABEL] s317
1                [s317] Measurements
397783805593     [s317] Real cycles
52014585777      [s317] PAPI_TOT_INS
40013874597      [s317] PAPI_LST_INS
4004490201       [s317] PAPI_BR_INS
28004335988      [s317] PAPI_LD_INS
12009538609      [s317] PAPI_SR_INS
564304491843     [s317] PAPI_TOT_CYC
40423686381      [s317] PAPI_RES_STL
71194            [s317] PAPI_L1_DCM
528633           [s317] PAPI_L1_ICM
222              [s317] PAPI_TLB_DM
834              [s317] PAPI_TLB_IM
124245           [s317] PAPI_L2_DCM
42574            [s317] PAPI_L2_ICM
281011543194     [s317] PAPI_STL_ICY
136818424405     [s317] PAPI_FUL_ICY
4000294143       [s317] PAPI_BR_CN
583965           [s317] PAPI_BR_MSP
566033           [s317] PAPI_L2_DCA
528633           [s317] PAPI_L2_ICA

2                [LABEL] s319
1                [s319] Measurements
82207074740      [s319] Real cycles
348844037515     [s319] PAPI_TOT_INS
140823016638     [s319] PAPI_LST_INS
3183715696       [s319] PAPI_BR_INS
112010295733     [s319] PAPI_LD_INS
28812720905      [s319] PAPI_SR_INS
116661999299     [s319] PAPI_TOT_CYC
21968233976      [s319] PAPI_RES_STL
1997779413       [s319] PAPI_L1_DCM
186234           [s319] PAPI_L1_ICM
19               [s319] PAPI_TLB_DM
1317             [s319] PAPI_TLB_IM
3859025638       [s319] PAPI_L2_DCM
187311           [s319] PAPI_L2_ICM
633312726        [s319] PAPI_STL_ICY
55591511669      [s319] PAPI_FUL_ICY
3199395175       [s319] PAPI_BR_CN
314241           [s319] PAPI_BR_MSP
668001806        [s319] PAPI_L2_DCA
186234           [s319] PAPI_L2_ICA

3                [LABEL] s3110
1                [s3110] Measurements
7625476016       [s3110] Real cycles
35461600383      [s3110] PAPI_TOT_INS
15129106529      [s3110] PAPI_LST_INS
3870490663       [s3110] PAPI_BR_INS
13895477232      [s3110] PAPI_LD_INS
1233629297       [s3110] PAPI_SR_INS
10737870308      [s3110] PAPI_TOT_CYC
915770631        [s3110] PAPI_RES_STL
161865480        [s3110] PAPI_L1_DCM
20922            [s3110] PAPI_L1_ICM
0                [s3110] PAPI_TLB_DM
5                [s3110] PAPI_TLB_IM
193217036        [s3110] PAPI_L2_DCM
21306            [s3110] PAPI_L2_ICM
11543720         [s3110] PAPI_STL_ICY
6811966003       [s3110] PAPI_FUL_ICY
3936109611       [s3110] PAPI_BR_CN
10160284         [s3110] PAPI_BR_MSP
2440355          [s3110] PAPI_L2_DCA
20922            [s3110] PAPI_L2_ICA

4                [LABEL] s13110
1                [s13110] Measurements
7777143534       [s13110] Real cycles
35847216141      [s13110] PAPI_TOT_INS
15520700564      [s13110] PAPI_LST_INS
3896133697       [s13110] PAPI_BR_INS
14178168789      [s13110] PAPI_LD_INS
1342531775       [s13110] PAPI_SR_INS
11091722615      [s13110] PAPI_TOT_CYC
970749150        [s13110] PAPI_RES_STL
159594666        [s13110] PAPI_L1_DCM
9918             [s13110] PAPI_L1_ICM
0                [s13110] PAPI_TLB_DM
10               [s13110] PAPI_TLB_IM
186852911        [s13110] PAPI_L2_DCM
9011             [s13110] PAPI_L2_ICM
11161427         [s13110] PAPI_STL_ICY
