papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_6_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5317
Session id                    : 26828
Parent process id             : 5316
Num. of threads               : 1
Start                         : Wed Nov 13 20:59:35 2019
Finish                        : Wed Nov 13 21:06:56 2019
7792             [PROCESS] Memory resident max KB
244              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
464              [PROCESS] Memory stack (at exit) KB
4216             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
440876298        [PROCESS] Wallclock usecs
440875687        Real usecs
1407285980220    Real cycles
440874475        Virtual usecs
2028022580400    Virtual cycles
5369867616450    PAPI_TOT_INS
1980004724524    PAPI_LST_INS
178503326157     PAPI_BR_INS
1646605938957    PAPI_LD_INS
333398785567     PAPI_SR_INS
2002658722346    PAPI_TOT_CYC
556179572776     PAPI_RES_STL
42594088716      PAPI_L1_DCM
3359437          PAPI_L1_ICM
25136            PAPI_TLB_DM
145769           PAPI_TLB_IM
74855806939      PAPI_L2_DCM
2550237          PAPI_L2_ICM
447695583        PAPI_STL_ICY
875751681579     PAPI_FUL_ICY
161755434889     PAPI_BR_CN
16973902         PAPI_BR_MSP
16792925637      PAPI_L2_DCA
3359437          PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3692062263       [s256] Real cycles
12460782270      [s256] PAPI_TOT_INS
4011961579       [s256] PAPI_LST_INS
51195731         [s256] PAPI_BR_INS
3452176416       [s256] PAPI_LD_INS
559785163        [s256] PAPI_SR_INS
5129476922       [s256] PAPI_TOT_CYC
1748855696       [s256] PAPI_RES_STL
