papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_15_2.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 8058
Session id                    : 26828
Parent process id             : 8057
Num. of threads               : 1
Start                         : Thu Nov 14 22:19:01 2019
Finish                        : Thu Nov 14 22:26:23 2019
7728             [PROCESS] Memory resident max KB
460              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4156             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
441522522        [PROCESS] Wallclock usecs
441521998        Real usecs
1409348812333    Real cycles
441518374        Virtual usecs
2030984511200    Virtual cycles
5314017770407    PAPI_TOT_INS
1886295166432    PAPI_LST_INS
154927814532     PAPI_BR_INS
1576814863856    PAPI_LD_INS
309480302576     PAPI_SR_INS
2002790019994    PAPI_TOT_CYC
569968299022     PAPI_RES_STL
42024855528      PAPI_L1_DCM
5193527          PAPI_L1_ICM
766386           PAPI_TLB_DM
1275325          PAPI_TLB_IM
75694178009      PAPI_L2_DCM
4303842          PAPI_L2_ICM
733882182        PAPI_STL_ICY
871859259621     PAPI_FUL_ICY
138831299148     PAPI_BR_CN
39400670         PAPI_BR_MSP
16733881129      PAPI_L2_DCA
5193527          PAPI_L2_ICA

1                [LABEL] s256
1                [s256] Measurements
3752675439       [s256] Real cycles
12299931616      [s256] PAPI_TOT_INS
3888197552       [s256] PAPI_LST_INS
23628144         [s256] PAPI_BR_INS
3356905479       [s256] PAPI_LD_INS
531292073        [s256] PAPI_SR_INS
5291007398       [s256] PAPI_TOT_CYC
1926091523       [s256] PAPI_RES_STL
532517947        [s256] PAPI_L1_DCM
14922            [s256] PAPI_L1_ICM
27               [s256] PAPI_TLB_DM
206              [s256] PAPI_TLB_IM
1689263053       [s256] PAPI_L2_DCM
17683            [s256] PAPI_L2_ICM
2497387          [s256] PAPI_STL_ICY
2145188052       [s256] PAPI_FUL_ICY
19990476         [s256] PAPI_BR_CN
69658            [s256] PAPI_BR_MSP
530823080        [s256] PAPI_L2_DCA
14922            [s256] PAPI_L2_ICA

2                [LABEL] s257
1                [s257] Measurements
3993571620       [s257] Real cycles
12222167350      [s257] PAPI_TOT_INS
3904591163       [s257] PAPI_LST_INS
23258268         [s257] PAPI_BR_INS
3370719723       [s257] PAPI_LD_INS
533871440        [s257] PAPI_SR_INS
5679557938       [s257] PAPI_TOT_CYC
