papiex version                : 1.0.3
papiex build                  : Aug 30 2019/14:43:52
Executable                    : /home/chermen/PycharmProjects/unrolling/TSVC/Measurements/a_4_4.out
Arguments                     : 
Processor                     : Intel(R) Core(TM) i7-8700 CPU @ 3.20GHz
Clockrate (MHz)               : 4600.000000
Hostname                      : sienne
Options                       : MULTIPLEX,MEMORY,PAPI_TOT_INS,PAPI_LST_INS,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_STL_ICY,PAPI_FUL_ICY,PAPI_BR_CN,PAPI_BR_MSP,PAPI_L2_DCA,PAPI_L2_ICA,NO_MPI_PROF,NO_IO_PROF,NO_THREADSYNC_PROF,NEXTGEN
Domain                        : User
Process id                    : 5470
Session id                    : 26828
Parent process id             : 5469
Num. of threads               : 1
Start                         : Thu Nov 14 15:49:19 2019
Finish                        : Thu Nov 14 15:57:10 2019
8124             [PROCESS] Memory resident max KB
200              [PROCESS] Memory text (at exit) KB
6152             [PROCESS] Memory library (at exit) KB
3536             [PROCESS] Memory heap (at exit) KB
460              [PROCESS] Memory stack (at exit) KB
4420             [PROCESS] Memory shared (at exit) KB
0                [PROCESS] Memory locked (at exit) KB
471047655        [PROCESS] Wallclock usecs
471047094        Real usecs
1503594097315    Real cycles
471045487        Virtual usecs
2166809235600    Virtual cycles
6751450202683    PAPI_TOT_INS
2562965249739    PAPI_LST_INS
115571301896     PAPI_BR_INS
2110343518045    PAPI_LD_INS
452621731694     PAPI_SR_INS
2139469729939    PAPI_TOT_CYC
358563957718     PAPI_RES_STL
46163293468      PAPI_L1_DCM
2630690          PAPI_L1_ICM
198558           PAPI_TLB_DM
1267950          PAPI_TLB_IM
51057560765      PAPI_L2_DCM
2540530          PAPI_L2_ICM
473392550        PAPI_STL_ICY
1103063121878    PAPI_FUL_ICY
99657217924      PAPI_BR_CN
14898488         PAPI_BR_MSP
6595487532       PAPI_L2_DCA
2630690          PAPI_L2_ICA

1                [LABEL] s423
1                [s423] Measurements
48428047410      [s423] Real cycles
265801159789     [s423] PAPI_TOT_INS
102312865634     [s423] PAPI_LST_INS
3197443786       [s423] PAPI_BR_INS
86310996724      [s423] PAPI_LD_INS
16001868910      [s423] PAPI_SR_INS
68759508883      [s423] PAPI_TOT_CYC
2026618298       [s423] PAPI_RES_STL
1603471653       [s423] PAPI_L1_DCM
60468            [s423] PAPI_L1_ICM
1492             [s423] PAPI_TLB_DM
1720             [s423] PAPI_TLB_IM
1446173379       [s423] PAPI_L2_DCM
43456            [s423] PAPI_L2_ICM
16810263         [s423] PAPI_STL_ICY
48084554495      [s423] PAPI_FUL_ICY
3201355850       [s423] PAPI_BR_CN
579401           [s423] PAPI_BR_MSP
19253562         [s423] PAPI_L2_DCA
60468            [s423] PAPI_L2_ICA

2                [LABEL] s424
1                [s424] Measurements
48468088550      [s424] Real cycles
274782308661     [s424] PAPI_TOT_INS
102421450276     [s424] PAPI_LST_INS
3198224382       [s424] PAPI_BR_INS
86480912460      [s424] PAPI_LD_INS
15940537816      [s424] PAPI_SR_INS
68870959739      [s424] PAPI_TOT_CYC
44894118         [s424] PAPI_RES_STL
1602386298       [s424] PAPI_L1_DCM
40124            [s424] PAPI_L1_ICM
218              [s424] PAPI_TLB_DM
172967           [s424] PAPI_TLB_IM
1457696957       [s424] PAPI_L2_DCM
36541            [s424] PAPI_L2_ICM
14997422         [s424] PAPI_STL_ICY
51218060969      [s424] PAPI_FUL_ICY
3198547696       [s424] PAPI_BR_CN
655119           [s424] PAPI_BR_MSP
803090330        [s424] PAPI_L2_DCA
40124            [s424] PAPI_L2_ICA

3                [LABEL] s431
1                [s431] Measurements
122218140330     [s431] Real cycles
688256595323     [s431] PAPI_TOT_INS
254997225339     [s431] PAPI_LST_INS
7988418787       [s431] PAPI_BR_INS
215072118592     [s431] PAPI_LD_INS
39925106747      [s431] PAPI_SR_INS
173576466452     [s431] PAPI_TOT_CYC
1151860627       [s431] PAPI_RES_STL
3997831898       [s431] PAPI_L1_DCM
283665           [s431] PAPI_L1_ICM
171              [s431] PAPI_TLB_DM
376944           [s431] PAPI_TLB_IM
2643882933       [s431] PAPI_L2_DCM
276972           [s431] PAPI_L2_ICM
50324616         [s431] PAPI_STL_ICY
112390394114     [s431] PAPI_FUL_ICY
8005326031       [s431] PAPI_BR_CN
1393712          [s431] PAPI_BR_MSP
58707991         [s431] PAPI_L2_DCA
283665           [s431] PAPI_L2_ICA

4                [LABEL] s441
1                [s441] Measurements
24598723442      [s441] Real cycles
138647576827     [s441] PAPI_TOT_INS
40525663595      [s441] PAPI_LST_INS
10335015498      [s441] PAPI_BR_INS
36349152851      [s441] PAPI_LD_INS
4176510744       [s441] PAPI_SR_INS
34794962061      [s441] PAPI_TOT_CYC
35724935         [s441] PAPI_RES_STL
666985104        [s441] PAPI_L1_DCM
56292            [s441] PAPI_L1_ICM
41670            [s441] PAPI_TLB_DM
-1161            [s441] PAPI_TLB_IM
1101531263       [s441] PAPI_L2_DCM
60402            [s441] PAPI_L2_ICM
9846489          [s441] PAPI_STL_ICY
22764001488      [s441] PAPI_FUL_ICY
8236329128       [s441] PAPI_BR_CN
1963958          [s441] PAPI_BR_MSP
4975435          [s441] PAPI_L2_DCA
56292            [s441] PAPI_L2_ICA

5                [LABEL] s451
1                [s451] Measurements
10593777118      [s451] Real cycles
41597484381      [s451] PAPI_TOT_INS
19267727468      [s451] PAPI_LST_INS
7880120542       [s451] PAPI_BR_INS
15447328327      [s451] PAPI_LD_INS
3820399141       [s451] PAPI_SR_INS
15163102520      [s451] PAPI_TOT_CYC
2380437646       [s451] PAPI_RES_STL
120260550        [s451] PAPI_L1_DCM
50893            [s451] PAPI_L1_ICM
86               [s451] PAPI_TLB_DM
52846            [s451] PAPI_TLB_IM
214877013        [s451] PAPI_L2_DCM
48907            [s451] PAPI_L2_ICM
4654910          [s451] PAPI_STL_ICY
7878783214       [s451] PAPI_FUL_ICY
4029207806       [s451] PAPI_BR_CN
519076           [s451] PAPI_BR_MSP
59862644         [s451] PAPI_L2_DCA
50893            [s451] PAPI_L2_ICA

6                [LABEL] s452
1                [s452] Measurements
57497572870      [s452] Real cycles
313564807217     [s452] PAPI_TOT_INS
103500951562     [s452] PAPI_LST_INS
3193220339       [s452] PAPI_BR_INS
87541346936      [s452] PAPI_LD_INS
15959604626      [s452] PAPI_SR_INS
81602353189      [s452] PAPI_TOT_CYC
76821265         [s452] PAPI_RES_STL
2397473201       [s452] PAPI_L1_DCM
159255           [s452] PAPI_L1_ICM
113              [s452] PAPI_TLB_DM
2289             [s452] PAPI_TLB_IM
3932583862       [s452] PAPI_L2_DCM
151853           [s452] PAPI_L2_ICM
19334172         [s452] PAPI_STL_ICY
54459882794      [s452] PAPI_FUL_ICY
3200944341       [s452] PAPI_BR_CN
675241           [s452] PAPI_BR_MSP
819276257        [s452] PAPI_L2_DCA
159255           [s452] PAPI_L2_ICA

7                [LABEL] s453
1                [s453] Measurements
44930182032      [s453] Real cycles
113505051722     [s453] PAPI_TOT_INS
57800094879      [s453] PAPI_LST_INS
1595687122       [s453] PAPI_BR_INS
43158930966      [s453] PAPI_LD_INS
14641163913      [s453] PAPI_SR_INS
63679625207      [s453] PAPI_TOT_CYC
28817705246      [s453] PAPI_RES_STL
799315391        [s453] PAPI_L1_DCM
36389            [s453] PAPI_L1_ICM
4                [s453] PAPI_TLB_DM
2906             [s453] PAPI_TLB_IM
514781105        [s453] PAPI_L2_DCM
38954            [s453] PAPI_L2_ICM
9222168          [s453] PAPI_STL_ICY
20022919454      [s453] PAPI_FUL_ICY
1598841934       [s453] PAPI_BR_CN
199932           [s453] PAPI_BR_MSP
401538776        [s453] PAPI_L2_DCA
36389            [s453] PAPI_L2_ICA

8                [LABEL] s471
1                [s471] Measurements
17104040752      [s471] Real cycles
87152798049      [s471] PAPI_TOT_INS
31840230729      [s471] PAPI_LST_INS
3586127479       [s471] PAPI_BR_INS
25337524304      [s471] PAPI_LD_INS
6502706425       [s471] PAPI_SR_INS
24181057044      [s471] PAPI_TOT_CYC
606574047        [s471] PAPI_RES_STL
520327202        [s471] PAPI_L1_DCM
23184            [s471] PAPI_L1_ICM
188              [s471] PAPI_TLB_DM
1322             [s471] PAPI_TLB_IM
1042620124       [s471] PAPI_L2_DCM
22259            [s471] PAPI_L2_ICM
2301004          [s471] PAPI_STL_ICY
16919135751      [s471] PAPI_FUL_ICY
402901707        [s471] PAPI_BR_CN
50787            [s471] PAPI_BR_MSP
104688855        [s471] PAPI_L2_DCA
23184            [s471] PAPI_L2_ICA

9                [LABEL] s481
1                [s481] Measurements
19725357902      [s481] Real cycles
116691007965     [s481] PAPI_TOT_INS
36728728427      [s481] PAPI_LST_INS
4004447152       [s481] PAPI_BR_INS
32732836272      [s481] PAPI_LD_INS
3995892155       [s481] PAPI_SR_INS
28162096644      [s481] PAPI_TOT_CYC
-42769367        [s481] PAPI_RES_STL
781400901        [s481] PAPI_L1_DCM
60947            [s481] PAPI_L1_ICM
17               [s481] PAPI_TLB_DM
0                [s481] PAPI_TLB_IM
1500466965       [s481] PAPI_L2_DCM
57099            [s481] PAPI_L2_ICM
4099298          [s481] PAPI_STL_ICY
16749861502      [s481] PAPI_FUL_ICY
3985478523       [s481] PAPI_BR_CN
107312           [s481] PAPI_BR_MSP
6017138          [s481] PAPI_L2_DCA
60947            [s481] PAPI_L2_ICA

10               [LABEL] s491
1                [s491] Measurements
17706183431      [s491] Real cycles
100039498448     [s491] PAPI_TOT_INS
35204684186      [s491] PAPI_LST_INS
798495434        [s491] PAPI_BR_INS
31212965324      [s491] PAPI_LD_INS
3991718862       [s491] PAPI_SR_INS
25132791134      [s491] PAPI_TOT_CYC
82327808         [s491] PAPI_RES_STL
997869303        [s491] PAPI_L1_DCM
32274            [s491] PAPI_L1_ICM
37               [s491] PAPI_TLB_DM
5035             [s491] PAPI_TLB_IM
2101819957       [s491] PAPI_L2_DCM
25399            [s491] PAPI_L2_ICM
4967991          [s491] PAPI_STL_ICY
17663152044      [s491] PAPI_FUL_ICY
800577625        [s491] PAPI_BR_CN
101004           [s491] PAPI_BR_MSP
207702690        [s491] PAPI_L2_DCA
32274            [s491] PAPI_L2_ICA

11               [LABEL] s4112
1                [s4112] Measurements
14965830362      [s4112] Real cycles
76055640256      [s4112] PAPI_TOT_INS
30197069382      [s4112] PAPI_LST_INS
794239184        [s4112] PAPI_BR_INS
26214882200      [s4112] PAPI_LD_INS
3982187182       [s4112] PAPI_SR_INS
21064572907      [s4112] PAPI_TOT_CYC
769546071        [s4112] PAPI_RES_STL
623623717        [s4112] PAPI_L1_DCM
20360            [s4112] PAPI_L1_ICM
93               [s4112] PAPI_TLB_DM
0                [s4112] PAPI_TLB_IM
1068113923       [s4112] PAPI_L2_DCM
15157            [s4112] PAPI_L2_ICM
